gene_id	gene_name	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENSG00000241693	RN7SL704P	0	0	0	0	0	0
ENSG00000241717	VWFP1	2	2	4	0	1	0
ENSG00000241832	CECR3	0	0	1	0	1	0
ENSG00000241838	LA16c-3G11.7	0	0	0	2	2	2
ENSG00000241878	PISD	182	227	213	131	78.999	96
ENSG00000241954	RP1-149A16.17	0	0	0	0	0	0
ENSG00000241973	PI4KA	1103.499	1207.458	1081.105	399.887	310.416	379.139
ENSG00000241990	PRR34-AS1	2	5	2	16	4	7
ENSG00000242082	RP1-90G24.10	3	10.56	4.686	1	2	0
ENSG00000242114	MTFP1	0	2.228	3.249	68	46	39.679
ENSG00000242156	AC000041.8	0	0	0	0	0	0
ENSG00000242247	ARFGAP3	56	64	47	189	148	131
ENSG00000242251	RN7SL20P	0	0	0	0	0	0
ENSG00000242259	C22orf39	64	73	71	100.522	101.632	89
ENSG00000242876	RN7SL812P	0	0	2	0	0	1
ENSG00000243156	MICAL3	386.12	505.636	514.657	240.651	155.496	230.487
ENSG00000243453	COX7BP1	0	0	0	1	0	1
ENSG00000243519	IGLVIVOR22-2	0	0	0	0	0	0
ENSG00000243762	AC006547.8	0	0	1	2	3	2
ENSG00000243811	APOBEC3D	1	2	2	14.852	4.911	8.417
ENSG00000243902	ELFN2	2	3	3	0	0	0
ENSG00000244296	RN7SL168P	0	0	0	0	0	0
ENSG00000244425	RN7SL268P	0	0	0	0	0	0
ENSG00000244486	SCARF2	7	4	0	33	19	41
ENSG00000244491	RP3-508I15.18	0	0	0	0	2	0
ENSG00000244509	APOBEC3C	4	3	3	82	46	60
ENSG00000244625	MIATNB	1.248	4.192	4.134	4.427	7.524	4.461
ENSG00000244627	RP3-449O17.1	7	4	4	14.001	17.001	14.364
ENSG00000244671	RN7SL280P	0	0	0	1	0	0
ENSG00000244723	ASLP1	0	0	0	0	0	0
ENSG00000244752	CRYBB2	0	1	0	0	2	0
ENSG00000248405	PRR5-ARHGAP8	2.159	2.193	0	1.05	1	0
ENSG00000248409	KB-1269D1.8	0	0	0	0	0	0
ENSG00000248751	RP1-130H16.18	1.535	9.805	0	7.981	6.936	0
ENSG00000249222	ATP5L2	0	3	0	2	0	0
ENSG00000249263	PARP4P3	0	0	0	0	0	0
ENSG00000249288	SLC25A15P5	0	0	0	0	0	0
ENSG00000249310	APOBEC3B-AS1	0	0	0	0	0	0
ENSG00000249333	LL22NC03-23C6.12	0	0	0	0	0	0
ENSG00000249590	RP4-539M6.19	5.815	7.657	6.952	0	0	12.322
ENSG00000249680	TUBA3GP	0	0	0	0	0	0
ENSG00000249923	XXbac-B444P24.8	0	1	3	0	0	0
ENSG00000250261	CCDC74BP1	0	0	0	0	0	0
ENSG00000250318	CTA-963H5.5	0	0	0	1	0	1
ENSG00000250470	AP000351.3	0	0	0	0	0	0
ENSG00000250479	CHCHD10	43	57	36.999	49	34.999	47
ENSG00000251322	SHANK3	340	414	352	41	22	33
ENSG00000251357	AP000350.10	0	0	0	4.633	0	0
ENSG00000251890	RNA5SP497	0	0	0	0	0	0
ENSG00000251913	RNU6-513P	0	0	0	0	0	0
ENSG00000251940	SNORA15	0	0	0	0	0	0
ENSG00000251952	RNU6-1219P	0	0	0	0	0	0
ENSG00000251985	RNU6-1161P	0	0	0	0	0	0
ENSG00000252020	SCARNA17	0	0	0	0	0	0
ENSG00000252143	SCARNA17	0	0	0	0	0	0
ENSG00000252225	Y_RNA	0	0	0	0	0	0
ENSG00000252267	RNA5SP495	0	0	0	0	0	0
ENSG00000252412	Y_RNA	0	0	0	0	0	0
ENSG00000252603	RNU6ATAC22P	0	0	0	0	0	0
ENSG00000252859	RNU6-375P	0	0	0	0	0	0
ENSG00000252909	RNU6-201P	0	0	0	0	0	0
ENSG00000253007	SNORA76	0	0	0	1	0	0
ENSG00000253120	IGLV2-34	0	0	0	0	0	0
ENSG00000253126	IGLVI-56	0	0	0	0	0	0
ENSG00000253152	IGLV3-17	0	0	0	0	0	0
ENSG00000253234	IGLV2-5	0	0	0	0	0	0
ENSG00000253239	IGLVI-70	0	0	0	0	0	0
ENSG00000253242	IGLVIV-64	0	0	0	0	0	0
ENSG00000253329	IGLV3-30	0	0	0	0	0	0
ENSG00000253338	IGLV3-29	0	0	0	0	0	0
ENSG00000253352	TUG1	247.999	291.001	254	730	469	505
ENSG00000253448	IGLV3-6	0	0	0	0	0	0
ENSG00000253451	IGLV2-28	0	0	0	0	0	0
ENSG00000253460	IGKV2OR22-3	0	0	0	0	0	0
ENSG00000253481	IGKV1OR22-1	0	0	0	0	0	0
ENSG00000253546	IGLVVI-22-1	0	0	0	0	0	0
ENSG00000253590	IGLV3-13	0	0	0	0	0	0
ENSG00000253631	IGLV7-35	0	0	0	0	0	0
ENSG00000253637	IGLVV-58	0	0	0	0	0	0
ENSG00000253691	IGKV2OR22-4	0	0	0	0	0	0
ENSG00000253752	IGLVI-63	0	0	0	0	0	0
ENSG00000253779	IGLVVI-25-1	0	0	0	0	0	0
ENSG00000253786	IGLV3-15	0	0	0	0	0	0
ENSG00000253794	IGLV10-67	0	0	0	0	0	0
ENSG00000253818	IGLV1-41	0	0	0	0	0	0
ENSG00000253822	IGLV3-24	0	0	0	0	0	0
ENSG00000253823	IGLV1-62	0	0	0	0	0	0
ENSG00000253874	IGLVIV-66-1	0	0	0	0	0	0
ENSG00000253889	IGLVI-38	0	0	0	0	0	0
ENSG00000253913	IGLV3-26	0	0	0	0	0	0
ENSG00000253920	IGLV3-31	0	0	0	0	0	0
ENSG00000253935	IGLVIV-53	0	0	0	0	0	0
ENSG00000253963	IGLV3-2	0	0	0	0	0	0
ENSG00000254029	IGLC4	0	0	0	0	0	0
ENSG00000254030	IGLC5	0	0	0	0	0	0
ENSG00000254073	IGLVVII-41-1	0	0	0	0	0	0
ENSG00000254075	IGLVV-66	0	0	0	0	0	0
ENSG00000254077	IGLV3-7	0	0	0	0	0	0
ENSG00000254127	IGLCOR22-1	0	0	0	0	0	0
ENSG00000254161	IGLVIV-65	0	0	0	0	0	0
ENSG00000254175	IGLVI-42	0	0	0	0	0	0
ENSG00000254240	IGLVI-20	0	0	0	0	0	0
ENSG00000254264	IGKV3OR22-2	0	0	0	0	0	0
ENSG00000254308	IGLVIV-59	0	0	0	0	0	0
ENSG00000254355	IGLVI-68	0	0	0	0	0	0
ENSG00000254413	CHKB-CPT1B	25.735	0	18.959	31.723	14.908	17.897
ENSG00000254499	AC002056.5	0	0	0	0	0	0
ENSG00000254709	IGLL5	0	0	0	0	0	0
ENSG00000254835	RNF185-AS1	0	0	0	0	0	0
ENSG00000255156	RNY1P9	0	0	0	0	0	0
ENSG00000258555	SPECC1L-ADORA2A	28.017	0	37.031	0	0	0
ENSG00000259271	ANKRD62P1	0	0	0	0	0	0
ENSG00000259421	CTA-150C2.20	0	0	0	0	0	0
ENSG00000260613	RP3-522J7.6	0	1	1	0	0	0
ENSG00000260708	CTA-29F11.1	2	6	12	14	12	15
ENSG00000260924	LINC01311	3	1	2	10	6	9
ENSG00000261188	CTA-445C9.14	14	23	12	26	13	17
ENSG00000261202	RP3-496C20.1	0	3	0	0	0	2
ENSG00000261251	RP3-388M5.9	2	2	4	1	3	5
ENSG00000261675	RP5-1119A7.17	40	55	42	0	0	0
ENSG00000263366	ABHD17AP5	0	0	0	0	0	0
ENSG00000263764	SNORD43	0	0	0	0	0	0
ENSG00000264073	MIR3199-1	0	0	0	0	0	0
ENSG00000264139	MIR3667	0	0	0	0	0	0
ENSG00000264141	MIR3928	0	0	0	0	0	0
ENSG00000264160	MIR4762	0	0	0	0	0	0
ENSG00000264346	SNORA77	0	1.753	0	0	0	0
ENSG00000264661	MIR3200	0	0	0	0	0	0
ENSG00000264757	MIR3198-1	0	0	0	0	0	0
ENSG00000264824	MIR5571	0	0	0	0	0	0
ENSG00000266012	MIR4764	0	0	0	0	0	0
ENSG00000266320	MIR3909	0	0	0	0	0	0
ENSG00000266503	RN7SL162P	0	0	0	0	0	0
ENSG00000266508	MIR3201	0	0	0	0	0	0
ENSG00000266533	MIR3619	0	0	0	0	0	0
ENSG00000266594	MIR4766	0	0	0	0	0	0
ENSG00000266887	MIR4535	0	0	0	0	0	0
ENSG00000267338	KB-7G2.9	0	0	0	1	2	1
ENSG00000268292	AC006547.15	0	0	0	0	0	0
ENSG00000268812	RP1-102K2.8	0	0	0	0	0	0
ENSG00000268818	CITF22-62D4.1	0	0	0	0	0	0
ENSG00000269220	LINC00528	0	0	0	1	2	4
ENSG00000269972	RP3-430N8.10	0	0	0	0	0	0
ENSG00000269987	RP3-430N8.11	0	0	0	1	1	0
ENSG00000270022	RNU12	6	2.076	4.195	17	3.27	11
ENSG00000270083	RP1-257I20.14	0	0	1	4	1	1
ENSG00000270226	AC006548.26	0	0	0	0	0	0
ENSG00000270393	AC000095.9	0	1	0	1	0	2
ENSG00000271093	IGLCOR22-2	0	0	0	0	0	0
ENSG00000271127	LL22NC03-N64E9.1	0	1	0	15	9	19
ENSG00000271138	IGLVIVOR22-1	0	0	0	0	0	0
ENSG00000271181	CTA-221G9.10	0	0	0	0	0	0
ENSG00000271275	AC007326.9	0	0	0	0	0	0
ENSG00000271672	DUXAP8	0	0	0	0	0	0
ENSG00000272578	AP000347.2	11.638	10.892	10.508	38.597	32.592	11.212
ENSG00000272582	RP5-1039K5.17	0	0	0	0	0	0
ENSG00000272600	AC007308.7	0	0	0	0	0	0
ENSG00000272666	CTA-384D8.35	0	0	0	0	1	0
ENSG00000272669	RP3-508I15.21	1	0	0	1	6	3
ENSG00000272682	AC004471.10	0	0	0	0	1	0
ENSG00000272689	RP4-539M6.21	0	1	1	2	1	1
ENSG00000272694	RP1-63G5.8	0	0	0	0	0	0
ENSG00000272720	CTA-228A9.3	10	2	3	2	2	0
ENSG00000272733	KB-208E9.1	1	2	0	0	1	0
ENSG00000272779	LL22NC03-80A10.6	11.4	21.418	7.854	25.891	13.433	20.905
ENSG00000272787	KB-226F1.2	0	0	0	0	1	2
ENSG00000272798	CTA-390C10.9	0	0	0	0	0	0
ENSG00000272821	CTA-384D8.36	15	20	13	10	2	8
ENSG00000272829	XXbac-B135H6.18	0	0	1	1	1	0
ENSG00000272834	RP5-1042K10.13	0	0	0	0	0	1
ENSG00000272836	RP3-402G11.27	0	0	0	0	0	0
ENSG00000272858	CTA-292E10.8	0	0	0	3	3	2
ENSG00000272872	LL22NC03-N14H11.1	3	2	0	77	29	44
ENSG00000272940	CTA-384D8.33	0	0	0	1	0	1
ENSG00000272942	CTA-246H3.12	0	0	0	0	0	1
ENSG00000272954	KB-1440D3.13	0	0	0	0	2	1
ENSG00000272973	KB-1125A3.11	0	6	1	2	0	2
ENSG00000272977	CTA-390C10.10	10	17	8	10	8	3
ENSG00000273000	KB-1572G7.2	0	36.219	3.83	32.562	28.335	53.753
ENSG00000273032	DGCR9	39	41	36	3	0	3
ENSG00000273044	RP4-569D19.8	0	0	0	0	0	0
ENSG00000273068	CTA-714B7.7	0	0	0	0	0	0
ENSG00000273076	RP3-508I15.22	0	0	0	0	0	0
ENSG00000273082	LL22NC03-32F9.1	0	0	0	0	0	0
ENSG00000273096	RP3-508I15.20	0	0	0	0	0	0
ENSG00000273137	RP3-402G11.28	0	0	1	0	0	1
ENSG00000273139	XXbac-B444P24.14	3	3	1	1	0	2
ENSG00000273145	CITF22-92A6.1	0	0	0	1	5	4
ENSG00000273164	AC000095.11	3	2	2	0	0	0
ENSG00000273176	RP3-510H16.3	0	0	1	0	0	0
ENSG00000273188	RP3-402G11.25	2	6	1	0	0	0
ENSG00000273192	CITF22-1A6.3	0	4	1	2	1	4
ENSG00000273203	AC006946.16	7	6	3	3	2	4
ENSG00000273212	AC000068.10	0	0	0	0	0	1
ENSG00000273214	RP5-1039K5.18	0	0	0	0	1	0
ENSG00000273216	AC002059.10	0	0	1	0	0	0
ENSG00000273243	CTA-217C2.2	1	0	0	2	1	2
ENSG00000273244	KB-7G2.8	0	0	0	0	0	0
ENSG00000273253	RP3-402G11.26	11	11	8	2	0	2
ENSG00000273272	CTA-384D8.34	0	0	0	0	0	0
ENSG00000273287	CTA-268H5.14	1	2	0	0	0	0
ENSG00000273289	RP6-109B7.5	3	5	3	0	0	0
ENSG00000273295	AP000350.5	9	11	10	27	20	23
ENSG00000273300	AC000068.9	0	0	0	1	0	1
ENSG00000273311	DGCR11	4	10	11	17	6	14
ENSG00000273325	RP1-90G24.11	0	1	0	0	0	0
ENSG00000273342	KB-1440D3.14	0	0	0	1	1	0
ENSG00000273343	XXbac-B444P24.13	0	2	2	2	1	1
ENSG00000273350	RP4-539M6.20	1	2	1	0	1	0
ENSG00000273353	CTA-268H5.12	0	0	0	0	0	0
ENSG00000273362	KB-67B5.17	0	0	0	0	0	0
ENSG00000273366	CTA-989H11.1	0	0	0	3	1	1
ENSG00000273387	RP3-412A9.16	4	2	1	3	2	2
ENSG00000273424	CTA-223H9.9	0	0	0	4	0	0
ENSG00000273428	RP4-539M6.22	0	0	0	0	0	0
ENSG00000273442	AC006946.17	0	2	2	0	0	1
ENSG00000273643	PPP1R26P2	0	0	0	0	0	0
ENSG00000273846	Metazoa_SRP	0	0	0	0	0	0
ENSG00000273866	Metazoa_SRP	0	0	0	0	0	0
ENSG00000273899	NOL12	22	29.001	37	66	37	43.885
ENSG00000273907	CA15P2	0	0	0	0	0	0
ENSG00000273979	Metazoa_SRP	0	0	0	0	0	0
ENSG00000274044	AC011718.2	0	0	0	0	0	0
ENSG00000274170	RFPL3-AS1_2	0	0	0	0	0	0
ENSG00000274252	GGTLC3	0	0	0	0	0	0
ENSG00000274280	MIR6069	0	0	0	0	0	0
ENSG00000274342	TTC28-AS1_3	0	0	0	0	0	0
ENSG00000274381	LL22NC03-84E4.13	0	0	0	0	0	0
ENSG00000274422	LL22NC03-2H8.5	2	0	2	3	5	0
ENSG00000274457	AC000041.10	0	0	0	0	0	0
ENSG00000274552	MIR6889	0	0	0	0	0	0
ENSG00000274600	RIMBP3B	0	1.529	0	0	0	5.821
ENSG00000274602	PI4KAP1	24.019	17.061	29.857	94.316	64.102	66.196
ENSG00000274617	RFPL3-AS1_1	0	0	0	0	0	0
ENSG00000274625	SCARNA17	0	0	0	0	0	0
ENSG00000274717	RP1-47A17.1	0	0	1	1	1	0
ENSG00000275004	ZNF280B	27	37	37	61	51	42
ENSG00000275060	PPP1R26P3	0	0	0	0	0	0
ENSG00000275293	Metazoa_SRP	0	0	0	0	0	0
ENSG00000275307	TUG1_4	0	0	0	0	0	0
ENSG00000275319	Metazoa_SRP	0	0	0	0	1	0
ENSG00000275361	LL22NC03-88E1.18	0	0	0	0	0	0
ENSG00000275362	Metazoa_SRP	0	0	0	0	0	0
ENSG00000275609	KB-1572G7.4	0	0	0	0	0	0
ENSG00000275635	U7	0	0	0	0	0	0
ENSG00000275656	RFPL3-AS1_1	0	0	0	0	0	0
ENSG00000275772	LL22NC03-24A12.9	0	0	0	0	0	0
ENSG00000275793	RIMBP3	1	3.471	6	7.373	12.363	12.179
ENSG00000275818	MIR6818	0	0	0	0	0	0
ENSG00000275840	Metazoa_SRP	0	0	0	0	0	0
ENSG00000275942	MIAT_exon5_2	0	0	0	0	0	0
ENSG00000276027	RNU12	0	7.924	2.805	0	0.73	0
ENSG00000276057	TUG1_2	0	0	0	0	0	0
ENSG00000276095	AC008103.3	0	0	0	0	0	0
ENSG00000276138	U6	0	0	0	0	0	0
ENSG00000276150	TTC28-AS1_2	0	0	0	0	0	0
ENSG00000276160	GGTLC5P	0	1	0	0	1	0
ENSG00000276162	MIR5739	0	0	0	0	0	0
ENSG00000276400	VN1R9P	0	0	0	0	0	0
ENSG00000276427	IGLL4P	0	0	0	0	0	0
ENSG00000276664	TUG1_1	0	0	0	0	0	0
ENSG00000276675	TTC28-AS1_4	0	0.93	0	0	0	0
ENSG00000276753	MIR6821	0	0	0	0	0	0
ENSG00000276800	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276871	5_8S_rRNA	0	0	0	0	0	0
ENSG00000276874	AC011718.3	0	0	0	0	0	0
ENSG00000276950	GSTTP1	0	0	0	0	1	1
ENSG00000276965	TUG1_3	0	0	0	0	0	0
ENSG00000276991	MIAT_exon5_3	6.456	6.979	0	0	0	0
ENSG00000277017	XXbac-B33L19.6	0	0	0	0	0	0
ENSG00000277232	GTSE1-AS1	1	1	3	1	0	2
ENSG00000277248	U2	0	0	0	0	0	0
ENSG00000277385	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277460	TTC28-AS1_1	0	0	0	0	0	0
ENSG00000277690	XXbac-B33L19.15	0	0	0	0	0	0
ENSG00000277771	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277870	FAM230A	0	0	0	0	0	0
ENSG00000277872	MIR6817	0	0	0	0	0	0
ENSG00000277941	MIAT_exon5_1	0	0	0	0	0	0
ENSG00000277950	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277971	XXbac-B562F10.12	0	0	0	0	0	0
ENSG00000278008	PPP1R26P4	0	0	0	0	1	0
ENSG00000278044	XXbac-B33L19.12	0	0	0	0	0	0
ENSG00000278110	XXbac-B33L19.10	0	0	0	0	0	0
ENSG00000278188	U6	0	0	0	0	0	0
ENSG00000278195	SSTR3	27	34	46	13	11	12
ENSG00000278196	IGLV2-8	0	0	0	0	0	0
ENSG00000278278	MIR6816	0	0	0	0	0	0
ENSG00000278292	RFPL4AP6	0	0	0	0	0	0
ENSG00000278404	MIAT_exon1	0	0	0	0	0	0
ENSG00000278420	MIR6819	0	0	0	0	0	0
ENSG00000278558	TMEM191B	2.703	2.383	3.817	1	1.173	3.27
ENSG00000278655	KB-1572G7.5	0	0	0	0	0	0
ENSG00000278657	LL22NC03-23C6.13	0	0	0	0	0	0
ENSG00000278667	LL22NC03-48A11.14	0	0	0	0	0	0
ENSG00000278869	CITF22-49E9.3	0	0	0	0	1	2
ENSG00000278881	FP325331.1	0	0	0	0	0	0
ENSG00000278890	LL22NC03-27C5.1	0	0	0	0	0	0
ENSG00000278920	RP3-412A9.17	0	0	0	2	5	2
ENSG00000278948	RP5-1039K5.12	8	27	11	23	22	16
ENSG00000278960	CTA-407F11.9	0	0	0	0	0	0
ENSG00000279006	CTA-243E7.2	0	0	0	0	0	0
ENSG00000279010	MIR4534	141.205	169.466	136.047	97.062	75.713	66.041
ENSG00000279080	CTA-228A9.4	0	0	0	0	5	0
ENSG00000279085	CTA-243E7.4	0	0	0	0	2	0
ENSG00000279110	CTA-243E7.1	0	0	0	0	2	0
ENSG00000279159	RP3-394A18.1	1	5	2	6	13	1
ENSG00000279175	CTA-414D7.1	5	6	4	9	7	10
ENSG00000279182	XX-C00717C00720L.1	0	0	0	0	0	0
ENSG00000279184	RP3-323A16.1	0	0	0	1	8	0
ENSG00000279217	CTA-212A2.3	0	0	0	0	3	0
ENSG00000279219	AL008723.1	0	0	0	0	0	0
ENSG00000279278	CH17-264L24.1	0	0	0	0	2	0
ENSG00000279298	CTA-221G9.11	0	0	0	0	0	0
ENSG00000279345	RP3-522J7.7	0	0	0	0	0	0
ENSG00000279440	CTA-992D9.11	0	0	0	0	2	0
ENSG00000279442	LA16c-60D12.2	0	0	0	0	2	0
ENSG00000279467	KB-1125A3.12	0	0	0	0	2	0
ENSG00000279494	RP11-494O16.4	0	0	0	0	0	0
ENSG00000279548	CTA-243E7.3	0	0	0	0	0	0
ENSG00000279560	AC007326.1	0	0	0	0	0	0
ENSG00000279597	RP4-566L20.1	0	0	0	0	0	0
ENSG00000279642	RP5-1033E15.3	0	0	0	0	0	0
ENSG00000279652	RP1-78B3.1	0	0	0	1	1	0
ENSG00000279699	RP1-102K2.9	1	3	0	0	1	1
ENSG00000279712	CTA-280A3.2	4	3	3	7	11	13
ENSG00000279714	CTA-212A2.2	0	0	0	0	0	0
ENSG00000279738	RP5-1014D13.2	12.107	23.487	19.168	59.238	36.642	23.512
ENSG00000279805	CTA-212A2.1	1	1	2	1	0	0
ENSG00000279833	RP4-742C19.13	0	0	0	0	0	0
ENSG00000279848	CTA-992D9.9	0	0	0	0	0	0
ENSG00000279914	CTA-992D9.10	0	0	0	0	0	0
ENSG00000279920	KB-1183D5.18	0	0	0	0	0	0
ENSG00000279927	CTA-212A2.4	0	0	0	0	0	0
ENSG00000279933	RP4-671O14.5	0	0	0	0	0	0
ENSG00000279954	WI2-85898F10.2	0	4	3	0	1	0
ENSG00000279973	BAGE5	0	0	0	0	0	0
ENSG00000279987	AC008103.4	0	0	0	0	0	0
ENSG00000280007	AC008079.10	1	3	0	3	8	1
ENSG00000280011	RP4-671O14.7	0	1	0	3	3	2
ENSG00000280025	CTA-992D9.8	0	0	0	0	2	0
ENSG00000280080	U51561.1	0	0	0	0	0	0
ENSG00000280156	AC006548.28	1	1	1	0	16	1
ENSG00000280178	AP000349.2	0	0	0	0	0	0
ENSG00000280199	RP1-34P24.3	0	0	0	0	2	0
ENSG00000280216	RP3-333H23.9	0	2	2	0	0	0
ENSG00000280224	CTA-722E9.1	0	0	0	0	1	0
ENSG00000280263	ACTR3BP2	0	0	0	0	0	0
ENSG00000280312	RP1-111J24.1	1	1	0	1	0	0
ENSG00000280341	LA16c-60D12.1	0	0	0	0	0	0
ENSG00000280356	RP1-101G11.3	0	0	0	2	2	2
ENSG00000280363	CU104787.1	0	0	0	0	0	0
ENSG00000280383	CTA-941F9.10	15.044	19.087	13.036	30.159	10.059	27.103
ENSG00000280384	RP4-695O20.1	0	1	1	2	4	3
ENSG00000280395	RP5-898I4.1	1	0	0	0	0	0
ENSG00000280418	AC007326.10	0	1	0	0	0	0
ENSG00000280424	CITF22-92A6.2	2	0	0	1	3	1
ENSG00000280434	RP4-671O14.6	3	7	5	17	12	9
ENSG00000280445	RP1-205F14P.1	0	0	0	1	0	0
ENSG00000280623	PCAT14	0	0	1	167.999	120	151
ENSG00000280968	MIR3653	0	0	0	0	0	0
ENSG00000281295	SNORA50	0	0	0	0	0	0
ENSG00000281530	DGCR12	2	0	4	2	2	4
ENSG00000281538	RP4-669P10.20	3	2	4	0	0	2
ENSG00000281548	LINC00895	0	0	0	0	0	0
ENSG00000281732	CTA-299D3.8	0	0	0	0	0	0
ENSG00000282012	LL22NC03-N95F10.1	0	0	0	0	0	0
ENSG00000282041	CTA-286B10.8	0	0	0	0	0	0
ENSG00000282602	CTA-286B10.7	0	0	0	1	0	0
ENSG00000282816	AC000035.3	0	0	0	0	0	0
ENSG00000283023	FRG1GP	0	0	0	0	0	0
ENSG00000283047	FRG1FP	0	0	0	0	0	0
ENSG00000283145	KB-1592A4.16	0	0	0	0	0	0
ENSG00000283225	MIR3199-2	0	0	0	0	0	0
ENSG00000283366	AC000095.12	4	4	3	0	0	0
ENSG00000283406	DGCR5	15.771	16.306	18.863	0	0	0
ENSG00000283438	Metazoa_SRP	1	0	0	0	0	0
ENSG00000283535	AC007064.29	0	0	0	0	0	0
ENSG00000283583	AC007326.12	0	0	0	0	0	0
ENSG00000283633	AC005301.9	1	6.279	3	22	14.153	23.921
ERCC-00002	ERCC-00002	18898	23555	21045	19945	12928	16918
ERCC-00003	ERCC-00003	1446	1581	1509	1740	1092	1336
ERCC-00004	ERCC-00004	455	535	497	4575	3324	3673
ERCC-00009	ERCC-00009	318	385	354	689	475	554
ERCC-00012	ERCC-00012	0	0	0	1	0	0
ERCC-00013	ERCC-00013	0	0	0	2	2	0
ERCC-00014	ERCC-00014	13	10	4	10	2	8
ERCC-00016	ERCC-00016	0	0	0	0	0	0
ERCC-00017	ERCC-00017	0	0	0	0	0	1
ERCC-00019	ERCC-00019	3	5	2	13	11	12
ERCC-00022	ERCC-00022	149	164	162	201	99	153
ERCC-00024	ERCC-00024	0	0	0	0	0	0
ERCC-00025	ERCC-00025	79	78	60	133	97	106
ERCC-00028	ERCC-00028	2	0	0	6	8	5
ERCC-00031	ERCC-00031	0	1	4	4	0	0
ERCC-00033	ERCC-00033	0	0	0	0	0	3
ERCC-00034	ERCC-00034	7	16	12	18	7	18
ERCC-00035	ERCC-00035	47	78	57	127	64	100
ERCC-00039	ERCC-00039	1	1	3	4	3	1
ERCC-00040	ERCC-00040	0	0	0	0	0	1
ERCC-00041	ERCC-00041	0	1	1	0	0	0
ERCC-00042	ERCC-00042	329	379	338	729	530	672
ERCC-00043	ERCC-00043	849	974	921	1086	724	862
ERCC-00044	ERCC-00044	110	159	121	180	101	127
ERCC-00046	ERCC-00046	1568	1662	1577	1899	1248	1455
ERCC-00048	ERCC-00048	0	0	0	0	0	0
ERCC-00051	ERCC-00051	2	0	2	9	5	2
ERCC-00053	ERCC-00053	14	17	11	27	29	34
ERCC-00054	ERCC-00054	2	2	3	3	0	1
ERCC-00057	ERCC-00057	0	0	0	0	0	0
ERCC-00058	ERCC-00058	1	7	5	1	3	3
ERCC-00059	ERCC-00059	11	8	15	14	7	6
ERCC-00060	ERCC-00060	93	101	100	236	166	168
ERCC-00061	ERCC-00061	0	0	0	0	0	0
ERCC-00062	ERCC-00062	12	12	4	96	55	76
ERCC-00067	ERCC-00067	0	0	2	1	0	2
ERCC-00069	ERCC-00069	1	6	4	3	1	1
ERCC-00071	ERCC-00071	39	48	32	67	32	50
ERCC-00073	ERCC-00073	1	0	0	1	1	0
ERCC-00074	ERCC-00074	10452	12358	11430	15647	11566	13136
ERCC-00075	ERCC-00075	0	0	0	0	0	0
ERCC-00076	ERCC-00076	99	141	120	127	75	97
ERCC-00077	ERCC-00077	1	0	0	0	2	1
ERCC-00078	ERCC-00078	41	50	55	45	25	32
ERCC-00079	ERCC-00079	28	38	48	45	28	34
ERCC-00081	ERCC-00081	0	0	0	0	0	0
ERCC-00083	ERCC-00083	0	0	0	0	0	0
ERCC-00084	ERCC-00084	27	34	41	46	25	30
ERCC-00085	ERCC-00085	2	2	0	12	2	11
ERCC-00086	ERCC-00086	0	0	0	0	0	0
ERCC-00092	ERCC-00092	33	55	40	350	256	305
ERCC-00095	ERCC-00095	20	30	20	165	112	125
ERCC-00096	ERCC-00096	10308	12784	11256	21924	14347	18117
ERCC-00097	ERCC-00097	0	0	0	2	0	0
ERCC-00098	ERCC-00098	0	0	0	0	0	0
ERCC-00099	ERCC-00099	18	17	11	16	13	19
ERCC-00104	ERCC-00104	0	0	1	0	2	0
ERCC-00108	ERCC-00108	109	111	123	919	613	831
ERCC-00109	ERCC-00109	0	0	0	0	2	0
ERCC-00111	ERCC-00111	521	622	496	657	480	554
ERCC-00112	ERCC-00112	180	243	221	213	157	163
ERCC-00113	ERCC-00113	3527	4279	3865	4918	3322	4256
ERCC-00116	ERCC-00116	149	144	142	1021	708	1001
ERCC-00117	ERCC-00117	0	0	0	0	0	0
ERCC-00120	ERCC-00120	1	0	0	0	0	0
ERCC-00123	ERCC-00123	0	0	0	0	0	0
ERCC-00126	ERCC-00126	3	3	5	13	2	11
ERCC-00130	ERCC-00130	4028	5310	4361	34763	22327	28449
ERCC-00131	ERCC-00131	19	36	20	153	91	133
ERCC-00134	ERCC-00134	0	0	1	0	0	0
ERCC-00136	ERCC-00136	257	302	241	2217	1520	1786
ERCC-00137	ERCC-00137	0	0	0	1	2	0
ERCC-00138	ERCC-00138	1	0	0	0	1	0
ERCC-00142	ERCC-00142	0	0	0	0	1	0
ERCC-00143	ERCC-00143	0	3	1	4	5	3
ERCC-00144	ERCC-00144	1	1	4	10	5	4
ERCC-00145	ERCC-00145	483	689	558	768	484	608
ERCC-00147	ERCC-00147	0	0	0	0	0	0
ERCC-00148	ERCC-00148	1	0	5	2	1	5
ERCC-00150	ERCC-00150	0	3	1	2	4	0
ERCC-00154	ERCC-00154	1	0	1	1	7	4
ERCC-00156	ERCC-00156	0	0	0	0	0	0
