tx	gene_id	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENST00000332468	ENSG00000099999	7968.124	7971.374	7969.05	7958.324	7970.013	7971.52
ENST00000482413	ENSG00000187860	711.124	714.388	712.064	701.327	713.035	714.524
ENST00000619645	ENSG00000099999	382.124	385.394	383.064	372.327	384.035	385.524
ENST00000631046	ENSG00000099999	295.153	298.394	296.067	285.327	297.05	298.524
ENST00000630264	ENSG00000099999	361.124	364.394	362.064	351.327	363.043	364.524
ENST00000421022	ENSG00000099999	189.381	192.239	190.226	179.599	191.051	192.483
ENST00000382363	ENSG00000099999	1819.124	1822.374	1820.05	1809.324	1821.013	1822.52
ENST00000215798	ENSG00000099999	1478.124	1481.374	1479.05	1468.324	1480.013	1481.52
ENST00000463319	ENSG00000099999	723.124	726.388	724.064	713.327	725.035	726.524
ENST00000473077	ENSG00000099999	382.124	385.394	383.064	372.327	384.035	385.524
ENST00000431544	ENSG00000099999	362.124	365.394	363.064	352.327	364.043	365.524
ENST00000615189	ENSG00000100003	4209.124	4212.374	4210.05	4199.324	4211.013	4212.52
ENST00000428195	ENSG00000100003	698.124	701.388	699.064	688.327	700.035	701.524
ENST00000617837	ENSG00000100003	2459.124	2462.374	2460.05	2449.324	2461.013	2462.52
ENST00000619483	ENSG00000100003	2567.124	2570.374	2568.05	2557.324	2569.013	2570.52
ENST00000416523	ENSG00000100003	379.124	382.394	380.064	369.327	381.035	382.524
ENST00000437022	ENSG00000100003	383.124	386.394	384.064	373.327	385.035	386.524
ENST00000452649	ENSG00000100003	501.124	504.394	502.064	491.327	503.035	504.524
ENST00000405717	ENSG00000100003	1560.124	1563.374	1561.05	1550.324	1562.013	1563.52
ENST00000402592	ENSG00000100003	1056.124	1059.374	1057.05	1046.324	1058.013	1059.52
ENST00000459728	ENSG00000100003	534.124	537.394	535.064	524.327	536.035	537.524
ENST00000429917	ENSG00000100003	392.124	395.394	393.064	382.327	394.035	395.524
ENST00000415072	ENSG00000100003	312.153	315.394	313.067	302.327	314.05	315.524
ENST00000485482	ENSG00000100003	83.661	85.699	84.538	76.671	84.532	85.183
ENST00000484486	ENSG00000100003	29.773	30.583	29.956	26.416	29.893	29.872
ENST00000464335	ENSG00000100003	976.124	979.374	977.05	966.324	978.013	979.52
ENST00000483116	ENSG00000100003	400.124	403.394	401.064	390.327	402.035	403.524
ENST00000620251	ENSG00000100003	2012.124	2015.374	2013.05	2002.324	2014.013	2015.52
ENST00000454552	ENSG00000249590	699.124	702.388	700.064	689.327	701.035	702.524
ENST00000439838	ENSG00000249590	1297.124	1300.374	1298.05	1287.324	1299.013	1300.52
ENST00000439023	ENSG00000249590	521.124	524.394	522.064	511.327	523.035	524.524
ENST00000608677	ENSG00000273350	228.162	231.398	229.074	218.356	230.069	231.526
ENST00000410983	ENSG00000222915	2.233	2.285	2.348	2.388	2.307	2.251
ENST00000608952	ENSG00000272689	160.921	163.718	161.883	151.602	162.455	163.696
ENST00000266263	ENSG00000242114	1197.124	1200.374	1198.05	1187.324	1199.013	1200.52
ENST00000629597	ENSG00000242114	309.153	312.394	310.067	299.327	311.05	312.524
ENST00000614920	ENSG00000242114	475.124	478.394	476.064	465.327	477.035	478.524
ENST00000355143	ENSG00000242114	718.124	721.388	719.064	708.327	720.035	721.524
ENST00000412752	ENSG00000242114	586.124	589.388	587.064	576.327	588.035	589.524
ENST00000407550	ENSG00000242114	739.124	742.388	740.062	729.327	741.035	742.524
ENST00000366413	ENSG00000273428	523.124	526.394	524.064	513.327	525.035	526.524
ENST00000607893	ENSG00000273428	531.124	534.394	532.064	521.327	533.035	534.524
ENST00000426397	ENSG00000230137	309.153	312.394	310.067	299.327	311.05	312.524
ENST00000403066	ENSG00000100012	2301.124	2304.374	2302.05	2291.324	2303.013	2304.52
ENST00000215812	ENSG00000100012	1913.124	1916.374	1914.05	1903.324	1915.013	1916.52
ENST00000540910	ENSG00000100012	1940.124	1943.374	1941.05	1930.324	1942.013	1943.52
ENST00000402286	ENSG00000100012	1791.124	1794.374	1792.05	1781.324	1793.013	1794.52
ENST00000434642	ENSG00000100012	1691.124	1694.374	1692.05	1681.324	1693.013	1694.52
ENST00000401751	ENSG00000100012	1621.124	1624.374	1622.05	1611.324	1623.013	1624.52
ENST00000435069	ENSG00000100012	520.124	523.394	521.064	510.327	522.035	523.524
ENST00000610936	ENSG00000181123	832.124	835.374	833.05	822.324	834.013	835.52
ENST00000453285	ENSG00000214161	428.124	431.394	429.064	418.327	430.035	431.524
ENST00000628773	ENSG00000181123	626.124	629.388	627.064	616.327	628.035	629.524
ENST00000610156	ENSG00000181123	703.124	706.388	704.064	693.327	705.035	706.524
ENST00000610737	ENSG00000181123	845.124	848.374	846.05	835.324	847.013	848.52
ENST00000255858	ENSG00000133488	2326.124	2329.374	2327.05	2316.324	2328.013	2329.52
ENST00000321205	ENSG00000133488	2391.124	2394.374	2392.05	2381.324	2393.013	2394.52
ENST00000320982	ENSG00000133488	2402.124	2405.374	2403.05	2392.324	2404.013	2405.52
ENST00000381982	ENSG00000133488	1430.124	1433.374	1431.05	1420.324	1432.013	1433.52
ENST00000442126	ENSG00000181123	329.153	332.394	330.067	319.327	331.05	332.524
ENST00000402034	ENSG00000214491	3219.124	3222.374	3220.05	3209.324	3221.013	3222.52
ENST00000437871	ENSG00000214491	615.124	618.388	616.064	605.327	617.035	618.524
ENST00000448467	ENSG00000225774	1597.124	1600.374	1598.05	1587.324	1599.013	1600.52
ENST00000406955	ENSG00000128242	1462.124	1465.374	1463.05	1452.324	1464.013	1465.52
ENST00000402321	ENSG00000128242	1735.124	1738.374	1736.05	1725.324	1737.013	1738.52
ENST00000402369	ENSG00000128242	1539.124	1542.374	1540.05	1529.324	1541.013	1542.52
ENST00000338911	ENSG00000128242	1609.124	1612.374	1610.05	1599.324	1611.013	1612.52
ENST00000401975	ENSG00000128242	1618.124	1621.374	1619.05	1608.324	1620.013	1621.52
ENST00000406361	ENSG00000128242	1646.124	1649.374	1647.05	1636.324	1648.013	1649.52
ENST00000441967	ENSG00000128242	721.124	724.388	722.064	711.327	723.035	724.524
ENST00000431313	ENSG00000128242	678.124	681.388	679.064	668.327	680.035	681.524
ENST00000452827	ENSG00000128242	709.124	712.388	710.064	699.327	711.035	712.524
ENST00000437282	ENSG00000128242	582.124	585.388	583.064	572.327	584.035	585.524
ENST00000416358	ENSG00000128242	409.124	412.394	410.064	399.327	411.035	412.524
ENST00000427899	ENSG00000128242	360.124	363.394	361.064	350.327	362.043	363.524
ENST00000423299	ENSG00000128242	483.124	486.394	484.064	473.327	485.035	486.524
ENST00000443136	ENSG00000128242	411.124	414.394	412.064	401.327	413.035	414.524
ENST00000423371	ENSG00000128242	466.124	469.394	467.064	456.327	468.035	469.524
ENST00000428682	ENSG00000128242	380.124	383.394	381.064	370.327	382.035	383.524
ENST00000453479	ENSG00000128242	466.124	469.394	467.064	456.327	468.035	469.524
ENST00000426220	ENSG00000128242	390.124	393.394	391.064	380.327	392.035	393.524
ENST00000447224	ENSG00000128242	394.124	397.394	395.064	384.327	396.035	397.524
ENST00000411821	ENSG00000128242	399.124	402.394	400.064	389.327	401.035	402.524
ENST00000445645	ENSG00000128242	394.124	397.394	395.064	384.327	396.035	397.524
ENST00000448604	ENSG00000128242	402.124	405.394	403.064	392.327	404.035	405.524
ENST00000354694	ENSG00000100029	2122.124	2125.374	2123.05	2112.324	2124.013	2125.52
ENST00000402281	ENSG00000100029	2587.124	2590.374	2588.05	2577.324	2589.013	2590.52
ENST00000441668	ENSG00000100029	826.124	829.374	827.05	816.324	828.013	829.52
ENST00000405677	ENSG00000100029	2535.124	2538.374	2536.05	2525.324	2537.013	2538.52
ENST00000488719	ENSG00000100029	1559.124	1562.374	1560.05	1549.324	1561.013	1562.52
ENST00000402284	ENSG00000100029	1971.124	1974.374	1972.05	1961.324	1973.013	1974.52
ENST00000335214	ENSG00000100029	1815.124	1818.374	1816.05	1805.324	1817.013	1818.52
ENST00000406208	ENSG00000100029	698.124	701.388	699.064	688.327	700.035	701.524
ENST00000477762	ENSG00000100029	340.153	343.394	341.064	330.327	342.043	343.524
ENST00000433575	ENSG00000100029	387.124	390.394	388.064	377.327	389.035	390.524
ENST00000466614	ENSG00000100029	540.124	543.388	541.064	530.327	542.035	543.524
ENST00000432130	ENSG00000223831	87.826	89.79	88.668	80.589	88.728	89.354
ENST00000467368	ENSG00000100029	317.153	320.394	318.067	307.327	319.05	320.524
ENST00000492986	ENSG00000100029	457.124	460.394	458.064	447.327	459.035	460.524
ENST00000215838	ENSG00000185339	2362.124	2365.374	2363.05	2352.324	2364.013	2365.52
ENST00000423350	ENSG00000185339	464.124	467.394	465.064	454.327	466.035	467.524
ENST00000450638	ENSG00000185339	1986.124	1989.374	1987.05	1976.324	1988.013	1989.52
ENST00000405742	ENSG00000185339	1763.124	1766.374	1764.05	1753.324	1765.013	1766.52
ENST00000407817	ENSG00000185339	1697.124	1700.374	1698.05	1687.324	1699.013	1700.52
ENST00000471659	ENSG00000185339	311.153	314.394	312.067	301.327	313.05	314.524
ENST00000493542	ENSG00000185339	394.124	397.394	395.064	384.327	396.035	397.524
ENST00000343605	ENSG00000100036	2541.124	2544.374	2542.05	2531.324	2543.013	2544.52
ENST00000406566	ENSG00000100036	1908.124	1911.374	1909.05	1898.324	1910.013	1911.52
ENST00000451479	ENSG00000100036	1857.124	1860.374	1858.05	1847.324	1859.013	1860.52
ENST00000430175	ENSG00000167065	425.124	428.394	426.064	415.327	427.035	428.524
ENST00000404885	ENSG00000167065	1133.124	1136.374	1134.05	1123.324	1135.013	1136.52
ENST00000407308	ENSG00000167065	1805.124	1808.374	1806.05	1795.324	1807.013	1808.52
ENST00000461301	ENSG00000167065	587.124	590.388	588.064	577.327	589.035	590.524
ENST00000510957	ENSG00000250318	439.124	442.394	440.064	429.327	441.035	442.524
ENST00000377087	ENSG00000167065	1559.124	1562.374	1560.05	1549.324	1561.013	1562.52
ENST00000412865	ENSG00000167065	526.124	529.394	527.064	516.327	528.035	529.524
ENST00000403268	ENSG00000167065	2747.124	2750.374	2748.05	2737.324	2749.013	2750.52
ENST00000334679	ENSG00000167065	2306.124	2309.374	2307.05	2296.324	2308.013	2309.52
ENST00000342474	ENSG00000167065	984.124	987.374	985.05	974.324	986.013	987.52
ENST00000442752	ENSG00000167065	484.124	487.394	485.064	474.327	486.035	487.524
ENST00000438716	ENSG00000184792	2574.124	2577.374	2575.05	2564.324	2576.013	2577.52
ENST00000407373	ENSG00000184792	3496.124	3499.374	3497.05	3486.324	3498.013	3499.52
ENST00000403222	ENSG00000184792	3555.124	3558.374	3556.05	3545.324	3557.013	3558.52
ENST00000332585	ENSG00000184792	4167.124	4170.374	4168.05	4157.324	4169.013	4170.52
ENST00000446658	ENSG00000184792	2663.124	2666.374	2664.05	2653.324	2665.013	2666.52
ENST00000580767	ENSG00000264661	85	85	85	85	85	85
ENST00000477355	ENSG00000184792	374.124	377.394	375.064	364.327	376.035	377.524
ENST00000445781	ENSG00000184792	386.124	389.394	387.064	376.327	388.035	389.524
ENST00000401475	ENSG00000184792	2295.124	2298.374	2296.05	2285.324	2297.013	2298.52
ENST00000464341	ENSG00000184792	246.153	249.394	247.069	236.338	248.061	249.524
ENST00000496367	ENSG00000184792	318.153	321.394	319.067	308.327	320.05	321.524
ENST00000424224	ENSG00000184792	688.124	691.388	689.064	678.327	690.035	691.524
ENST00000437268	ENSG00000184792	3407.124	3410.374	3408.05	3397.324	3409.013	3410.52
ENST00000454145	ENSG00000184792	416.124	419.394	417.064	406.327	418.035	419.524
ENST00000453621	ENSG00000184792	722.124	725.388	723.064	712.327	724.035	725.524
ENST00000431368	ENSG00000184792	2877.124	2880.374	2878.05	2867.324	2879.013	2880.52
ENST00000535268	ENSG00000184792	3075.124	3078.374	3076.05	3065.324	3077.013	3078.52
ENST00000452656	ENSG00000184792	2590.124	2593.374	2591.05	2580.324	2592.013	2593.52
ENST00000496575	ENSG00000184792	580.124	583.388	581.064	570.327	582.035	583.524
ENST00000433183	ENSG00000184792	757.124	760.388	758.058	747.327	759.035	760.524
ENST00000424380	ENSG00000237977	390.124	393.394	391.064	380.327	392.035	393.524
ENST00000432624	ENSG00000235989	1857.124	1860.374	1858.05	1847.324	1859.013	1860.52
ENST00000422995	ENSG00000235989	2101.124	2104.374	2102.05	2091.324	2103.013	2104.52
ENST00000609557	ENSG00000235989	423.124	426.394	424.064	413.327	425.035	426.524
ENST00000441558	ENSG00000235989	252.153	255.394	253.069	242.333	254.061	255.524
ENST00000397641	ENSG00000133422	5008.124	5011.374	5009.05	4998.324	5010.013	5011.52
ENST00000429468	ENSG00000133422	289.153	292.394	290.067	279.327	291.05	292.524
ENST00000445980	ENSG00000133422	593.124	596.388	594.064	583.327	595.035	596.524
ENST00000215862	ENSG00000133422	4296.124	4299.374	4297.05	4286.324	4298.013	4299.52
ENST00000469915	ENSG00000133422	422.124	425.394	423.064	412.327	424.035	425.524
ENST00000476152	ENSG00000133422	638.124	641.388	639.064	628.327	640.035	641.524
ENST00000540687	ENSG00000253352	2571.124	2574.374	2572.05	2561.324	2573.013	2574.52
ENST00000610654	ENSG00000276664	19.289	19.462	19.07	17.016	19.042	19.096
ENST00000566220	ENSG00000253352	1064.124	1067.374	1065.05	1054.324	1066.013	1067.52
ENST00000519077	ENSG00000253352	5500.124	5503.374	5501.05	5490.324	5502.013	5503.52
ENST00000614234	ENSG00000276057	87	87	87	87	87	87
ENST00000521091	ENSG00000253352	1937.124	1940.374	1938.05	1927.324	1939.013	1940.52
ENST00000569149	ENSG00000253352	795.124	798.388	796.058	785.327	797.035	798.524
ENST00000563812	ENSG00000253352	213.514	216.666	214.417	203.722	215.27	216.868
ENST00000602393	ENSG00000253352	2060.124	2063.374	2061.05	2050.324	2062.013	2063.52
ENST00000616187	ENSG00000276965	77.994	79.955	78.811	71.259	78.82	79.422
ENST00000602971	ENSG00000253352	1426.124	1429.374	1427.05	1416.324	1428.013	1429.52
ENST00000569384	ENSG00000253352	270.153	273.394	271.067	260.331	272.061	273.524
ENST00000619464	ENSG00000275307	38.518	39.58	38.843	34.141	38.681	38.935
ENST00000602847	ENSG00000269987	373.124	376.394	374.064	363.327	375.035	376.524
ENST00000602955	ENSG00000269972	100.605	102.48	101.345	92.762	101.5	102.296
ENST00000623789	ENSG00000278920	16525.124	16528.374	16526.05	16515.324	16527.013	16528.52
ENST00000488974	ENSG00000240186	129.894	132.173	130.636	121.469	131.04	132.085
ENST00000432777	ENSG00000183963	394.124	397.394	395.064	384.327	396.035	397.524
ENST00000422839	ENSG00000183963	393.124	396.394	394.064	383.327	395.035	396.524
ENST00000426927	ENSG00000183963	401.124	404.394	402.064	391.327	403.035	404.524
ENST00000482444	ENSG00000183963	416.124	419.394	417.064	406.327	418.035	419.524
ENST00000440425	ENSG00000183963	426.124	429.394	427.064	416.327	428.035	429.524
ENST00000475548	ENSG00000183963	425.124	428.394	426.064	415.327	427.035	428.524
ENST00000497697	ENSG00000183963	385.124	388.394	386.064	375.327	387.035	388.524
ENST00000358743	ENSG00000183963	3025.124	3028.374	3026.05	3015.324	3027.013	3028.52
ENST00000347557	ENSG00000183963	2957.124	2960.374	2958.05	2947.324	2959.013	2960.52
ENST00000333137	ENSG00000183963	3122.124	3125.374	3123.05	3112.324	3124.013	3125.52
ENST00000489337	ENSG00000183963	3387.124	3390.374	3388.05	3377.324	3389.013	3390.52
ENST00000609017	ENSG00000273387	1237.124	1240.374	1238.05	1227.324	1239.013	1240.52
ENST00000438223	ENSG00000183963	372.124	375.394	373.064	362.327	374.035	375.524
ENST00000619644	ENSG00000183963	3054.124	3057.374	3055.05	3044.324	3056.013	3057.52
ENST00000612341	ENSG00000183963	3148.124	3151.374	3149.05	3138.324	3150.013	3151.52
ENST00000416786	ENSG00000183963	650.124	653.388	651.064	640.327	652.035	653.524
ENST00000431481	ENSG00000183963	361.124	364.394	362.064	351.327	363.043	364.524
ENST00000460658	ENSG00000183963	4907.124	4910.374	4908.05	4897.324	4909.013	4910.52
ENST00000466272	ENSG00000183963	403.124	406.394	404.064	393.327	405.035	406.524
ENST00000455608	ENSG00000183963	475.124	478.394	476.064	465.327	477.035	478.524
ENST00000404574	ENSG00000183963	1562.124	1565.374	1563.05	1552.324	1564.013	1565.52
ENST00000493335	ENSG00000183963	2764.124	2767.374	2765.05	2754.324	2766.013	2767.52
ENST00000624247	ENSG00000183963	1090.124	1093.374	1091.05	1080.324	1092.013	1093.52
ENST00000472911	ENSG00000183963	370.124	373.394	371.064	360.327	372.035	373.524
ENST00000504335	ENSG00000183963	2435.124	2438.374	2436.05	2425.324	2437.013	2438.52
ENST00000402395	ENSG00000198832	881.124	884.374	882.05	871.324	883.013	884.52
ENST00000490967	ENSG00000198832	1897.124	1900.374	1898.05	1887.324	1899.013	1900.52
ENST00000400299	ENSG00000198832	521.124	524.394	522.064	511.327	523.035	524.524
ENST00000611680	ENSG00000198832	516.124	519.394	517.064	506.327	518.035	519.524
ENST00000465536	ENSG00000198832	530.124	533.394	531.064	520.327	532.035	533.524
ENST00000491958	ENSG00000198832	432.124	435.394	433.064	422.327	434.035	435.524
ENST00000495533	ENSG00000198832	500.124	503.394	501.064	490.327	502.035	503.524
ENST00000460642	ENSG00000198832	327.153	330.394	328.067	317.327	329.05	330.524
ENST00000469262	ENSG00000198832	163.782	166.533	164.653	154.343	165.313	166.536
ENST00000465447	ENSG00000198832	534.124	537.394	535.064	524.327	536.035	537.524
ENST00000420779	ENSG00000235573	207.747	210.768	208.544	197.916	209.416	210.986
ENST00000463528	ENSG00000185133	353.135	356.394	354.064	343.327	355.043	356.524
ENST00000620191	ENSG00000185133	2133.124	2136.374	2134.05	2123.324	2135.013	2136.52
ENST00000412277	ENSG00000185133	3339.124	3342.374	3340.05	3329.324	3341.013	3342.52
ENST00000412985	ENSG00000185133	632.124	635.388	633.064	622.327	634.035	635.524
ENST00000331075	ENSG00000185133	3174.124	3177.374	3175.05	3164.324	3176.013	3177.52
ENST00000461241	ENSG00000185133	2637.124	2640.374	2638.05	2627.324	2639.013	2640.52
ENST00000420017	ENSG00000185133	385.124	388.394	386.064	375.327	387.035	388.524
ENST00000400294	ENSG00000185133	2220.124	2223.374	2221.05	2210.324	2222.013	2223.52
ENST00000405300	ENSG00000185133	2342.124	2345.374	2343.05	2332.324	2344.013	2345.52
ENST00000404390	ENSG00000185133	2042.124	2045.374	2043.05	2032.324	2044.013	2045.52
ENST00000402238	ENSG00000185133	1391.124	1394.374	1392.05	1381.324	1393.013	1394.52
ENST00000404453	ENSG00000185133	1440.124	1443.374	1441.05	1430.324	1442.013	1443.52
ENST00000401755	ENSG00000185133	1578.124	1581.374	1579.05	1568.324	1580.013	1581.52
ENST00000215885	ENSG00000100078	2524.124	2527.374	2525.05	2514.324	2526.013	2527.52
ENST00000397595	ENSG00000214125	509.124	512.394	510.064	499.327	511.035	512.524
ENST00000583386	ENSG00000264141	58	58	58	58	58	58
ENST00000494514	ENSG00000138942	390.124	393.394	391.064	380.327	392.035	393.524
ENST00000326132	ENSG00000138942	2998.124	3001.374	2999.05	2988.324	3000.013	3001.52
ENST00000471384	ENSG00000138942	2920.124	2923.374	2921.05	2910.324	2922.013	2923.52
ENST00000518626	ENSG00000138942	2564.124	2567.374	2565.05	2554.324	2566.013	2567.52
ENST00000426256	ENSG00000138942	3142.124	3145.374	3143.05	3132.324	3144.013	3145.52
ENST00000468921	ENSG00000138942	339.153	342.394	340.064	329.327	341.044	342.524
ENST00000266252	ENSG00000138942	2773.124	2776.374	2774.05	2763.324	2775.013	2776.52
ENST00000526089	ENSG00000254835	181.754	184.557	182.539	172	183.415	184.73
ENST00000462625	ENSG00000182541	869.124	872.374	870.05	859.324	871.013	872.52
ENST00000406516	ENSG00000182541	2484.124	2487.374	2485.05	2474.324	2486.013	2487.52
ENST00000331728	ENSG00000182541	3497.124	3500.374	3498.05	3487.324	3499.013	3500.52
ENST00000362825	ENSG00000199695	4.396	4.274	4.406	4.382	4.389	4.383
ENST00000365149	ENSG00000202019	1.319	1.351	1.359	1.404	1.394	1.353
ENST00000425203	ENSG00000182541	433.124	436.394	434.064	423.327	435.035	436.524
ENST00000333611	ENSG00000182541	3289.124	3292.374	3290.05	3279.324	3291.013	3292.52
ENST00000340552	ENSG00000182541	2616.124	2619.374	2617.05	2606.324	2618.013	2619.52
ENST00000465937	ENSG00000182541	778.124	781.388	779.058	768.327	780.035	781.524
ENST00000482270	ENSG00000182541	632.124	635.388	633.064	622.327	634.035	635.524
ENST00000467301	ENSG00000182541	434.124	437.394	435.064	424.327	436.035	437.524
ENST00000215912	ENSG00000100100	2294.124	2297.374	2295.05	2284.324	2296.013	2297.52
ENST00000480654	ENSG00000100100	2857.124	2860.374	2858.05	2847.324	2859.013	2860.52
ENST00000441972	ENSG00000100100	2201.124	2204.374	2202.05	2191.324	2203.013	2204.52
ENST00000493034	ENSG00000100100	2511.124	2514.374	2512.05	2501.324	2513.013	2514.52
ENST00000402249	ENSG00000100100	826.124	829.374	827.05	816.324	828.013	829.52
ENST00000443175	ENSG00000100100	405.124	408.394	406.064	395.327	407.035	408.524
ENST00000440456	ENSG00000228839	381.124	384.394	382.064	371.327	383.035	384.524
ENST00000391240	ENSG00000212542	4.396	4.274	4.406	4.382	4.389	4.383
ENST00000266269	ENSG00000100105	3608.124	3611.374	3609.05	3598.324	3610.013	3611.52
ENST00000405309	ENSG00000100105	3538.124	3541.374	3539.05	3528.324	3540.013	3541.52
ENST00000351933	ENSG00000100105	3465.124	3468.374	3466.05	3455.324	3467.013	3468.52
ENST00000451161	ENSG00000228839	249.153	252.394	250.069	239.338	251.061	252.524
ENST00000494109	ENSG00000100105	662.124	665.388	663.064	652.327	664.035	665.524
ENST00000465287	ENSG00000100105	1529.124	1532.374	1530.05	1519.324	1531.013	1532.52
ENST00000215919	ENSG00000100105	2343.124	2346.374	2344.05	2333.324	2345.013	2346.52
ENST00000504184	ENSG00000213888	1770.124	1773.374	1771.05	1760.324	1772.013	1773.52
ENST00000614284	ENSG00000213888	348.136	351.394	349.064	338.327	350.043	351.524
ENST00000383888	ENSG00000206615	2.651	2.718	2.793	2.821	2.724	2.695
ENST00000331457	ENSG00000185721	1573.124	1576.374	1574.05	1563.324	1575.013	1576.52
ENST00000416465	ENSG00000185721	439.124	442.394	440.064	429.327	441.035	442.524
ENST00000433341	ENSG00000185721	635.124	638.388	636.064	625.327	637.035	638.524
ENST00000486584	ENSG00000185721	148.854	151.566	149.815	139.936	150.402	151.493
ENST00000469673	ENSG00000185721	504.124	507.394	505.064	494.327	506.035	507.524
ENST00000548143	ENSG00000185721	167.561	170.296	168.381	158.061	169.146	170.333
ENST00000441289	ENSG00000184708	424.124	427.394	425.064	414.327	426.035	427.524
ENST00000344710	ENSG00000184708	2942.124	2945.374	2943.05	2932.324	2944.013	2945.52
ENST00000495101	ENSG00000184708	2691.124	2694.374	2692.05	2681.324	2693.013	2694.52
ENST00000397525	ENSG00000184708	3522.124	3525.374	3523.05	3512.324	3524.013	3525.52
ENST00000330125	ENSG00000184708	3371.124	3374.374	3372.05	3361.324	3373.013	3374.52
ENST00000397523	ENSG00000184708	3247.124	3250.374	3248.05	3237.324	3249.013	3250.52
ENST00000445424	ENSG00000184708	688.124	691.388	689.064	678.327	690.035	691.524
ENST00000475437	ENSG00000184708	369.124	372.394	370.064	359.327	371.035	372.524
ENST00000487671	ENSG00000184708	446.124	449.394	447.064	436.327	448.035	449.524
ENST00000418321	ENSG00000184708	545.124	548.388	546.064	535.327	547.035	548.524
ENST00000464523	ENSG00000240591	327.153	330.394	328.067	317.327	329.05	330.524
ENST00000483736	ENSG00000240591	442.124	445.394	443.064	432.327	444.035	445.524
ENST00000423097	ENSG00000184708	515.124	518.394	516.064	505.327	517.035	518.524
ENST00000397518	ENSG00000184708	89.544	91.471	90.349	82.136	90.403	91.033
ENST00000397520	ENSG00000184708	201.903	204.866	202.697	192.112	203.573	205.131
ENST00000362378	ENSG00000199248	3.494	3.491	3.622	3.632	3.558	3.556
ENST00000465646	ENSG00000198089	423.124	426.394	424.064	413.327	425.035	426.524
ENST00000540643	ENSG00000198089	4053.124	4056.374	4054.05	4043.324	4055.013	4056.52
ENST00000432498	ENSG00000198089	3989.124	3992.374	3990.05	3979.324	3991.013	3992.52
ENST00000443011	ENSG00000198089	3406.124	3409.374	3407.05	3396.324	3408.013	3409.52
ENST00000465437	ENSG00000198089	386.124	389.394	387.064	376.327	388.035	389.524
ENST00000411518	ENSG00000198089	483.124	486.394	484.064	473.327	485.035	486.524
ENST00000400289	ENSG00000198089	3566.124	3569.374	3567.05	3556.324	3568.013	3569.52
ENST00000444859	ENSG00000198089	276.153	279.394	277.067	266.331	278.061	279.524
ENST00000400288	ENSG00000198089	3829.124	3832.374	3830.05	3819.324	3831.013	3832.52
ENST00000382162	ENSG00000198089	5077.124	5080.374	5078.05	5067.324	5079.013	5080.52
ENST00000524296	ENSG00000198089	1935.124	1938.374	1936.05	1925.324	1937.013	1938.52
ENST00000629688	ENSG00000198089	140.655	143.148	141.501	131.951	142.078	143.112
ENST00000444403	ENSG00000233733	221.311	224.508	222.21	211.478	223.167	224.685
ENST00000450787	ENSG00000198089	275.153	278.394	276.067	265.331	277.061	278.524
ENST00000486708	ENSG00000198089	478.124	481.394	479.064	468.327	480.035	481.524
ENST00000416920	ENSG00000229169	78.795	80.778	79.633	72.034	79.628	80.247
ENST00000445477	ENSG00000214093	284.153	287.394	285.067	274.327	286.05	287.524
ENST00000476010	ENSG00000198089	572.124	575.388	573.064	562.327	574.035	575.524
ENST00000484806	ENSG00000198089	394.124	397.394	395.064	384.327	396.035	397.524
ENST00000452250	ENSG00000198089	2452.124	2455.374	2453.05	2442.324	2454.013	2455.52
ENST00000478887	ENSG00000198089	489.124	492.394	490.064	479.327	491.035	492.524
ENST00000467357	ENSG00000198089	199.943	202.894	200.776	190.162	201.646	203.168
ENST00000417682	ENSG00000198089	1644.124	1647.374	1645.05	1634.324	1646.013	1647.52
ENST00000425671	ENSG00000198089	546.124	549.388	547.064	536.327	548.035	549.524
ENST00000488883	ENSG00000198089	394.124	397.394	395.064	384.327	396.035	397.524
ENST00000466991	ENSG00000198089	372.124	375.394	373.064	362.327	374.035	375.524
ENST00000491973	ENSG00000198089	407.124	410.394	408.064	397.327	409.035	410.524
ENST00000463436	ENSG00000198089	346.136	349.394	347.064	336.327	348.043	349.524
ENST00000495107	ENSG00000198089	562.124	565.388	563.064	552.327	564.035	565.524
ENST00000474741	ENSG00000198089	535.124	538.394	536.064	525.327	537.035	538.524
ENST00000476577	ENSG00000198089	1312.124	1315.374	1313.05	1302.324	1314.013	1315.52
ENST00000464333	ENSG00000198089	2846.124	2849.374	2847.05	2836.324	2848.013	2849.52
ENST00000357852	ENSG00000198089	1280.124	1283.374	1281.05	1270.324	1282.013	1283.52
ENST00000382151	ENSG00000241878	2496.124	2499.374	2497.05	2486.324	2498.013	2499.52
ENST00000460723	ENSG00000241878	2361.124	2364.374	2362.05	2351.324	2363.013	2364.52
ENST00000437808	ENSG00000241878	2091.124	2094.374	2092.05	2081.324	2093.013	2094.52
ENST00000266095	ENSG00000241878	2482.124	2485.374	2483.05	2472.324	2484.013	2485.52
ENST00000473770	ENSG00000241878	2205.124	2208.374	2206.05	2195.324	2207.013	2208.52
ENST00000397500	ENSG00000241878	2021.124	2024.374	2022.05	2011.324	2023.013	2024.52
ENST00000435900	ENSG00000241878	1550.124	1553.374	1551.05	1540.324	1552.013	1553.52
ENST00000439502	ENSG00000241878	1790.124	1793.374	1791.05	1780.324	1792.013	1793.52
