gene_id	gene_name	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENSG00000211662	IGLV3-21	429.078	429.078	429.078	429.078	429.078	429.078
ENSG00000211663	IGLV3-19	204.637666666667	204.637666666667	204.637666666667	204.637666666667	204.637666666667	204.637666666667
ENSG00000211664	IGLV2-18	201.713666666667	201.713666666667	201.713666666667	201.713666666667	201.713666666667	201.713666666667
ENSG00000211665	IGLV3-16	202.687333333333	202.687333333333	202.687333333333	202.687333333333	202.687333333333	202.687333333333
ENSG00000211666	IGLV2-14	227.569759391116	227.569759391116	227.569759391116	219.353	231.064	232.524
ENSG00000211667	IGLV3-12	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333	188.208833333333
ENSG00000211668	IGLV2-11	227.107	227.107	227.107	227.107	227.107	227.107
ENSG00000211669	IGLV3-10	213.4095	213.4095	213.4095	213.4095	213.4095	213.4095
ENSG00000211670	IGLV3-9	290.05	290.05	290.05	290.05	290.05	290.05
ENSG00000211672	IGLV4-3	230.092333333333	230.092333333333	230.092333333333	230.092333333333	230.092333333333	230.092333333333
ENSG00000211673	IGLV3-1	225.140666666667	225.140666666667	225.140666666667	225.140666666667	225.140666666667	225.140666666667
ENSG00000211674	IGLJ1	11.3358333333333	11.3358333333333	11.3358333333333	11.3358333333333	11.3358333333333	11.3358333333333
ENSG00000211675	IGLC1	287.153	287.153	287.153	287.153	287.153	287.153
ENSG00000211676	IGLJ2	34.5121666666667	34.5121666666667	34.5121666666667	34.5121666666667	34.5121666666667	34.5121666666667
ENSG00000211677	IGLC2	287.572492307602	287.572492307602	287.572492307602	279.327	291.05	292.524
ENSG00000211678	IGLJ3	35.1103333333333	35.1103333333333	35.1103333333333	35.1103333333333	35.1103333333333	35.1103333333333
ENSG00000211679	IGLC3	287.572492307602	287.572492307602	287.572492307602	279.327	291.05	292.524
ENSG00000211680	IGLJ4	33	33	33	33	33	33
ENSG00000211681	IGLJ5	72	72	72	72	72	72
ENSG00000211682	IGLJ6	70	70	70	70	70	70
ENSG00000211683	KB-1572G7.3	913.791081883228	917.374	913.791081883228	904.324	916.013	917.52
ENSG00000211684	IGLJ7	46	46	46	46	46	46
ENSG00000211685	IGLC7	266.572619614746	266.572619614746	266.572619614746	258.331	270.061	271.524
ENSG00000212102	MIR301B	78	78	78	78	78	78
ENSG00000212216	RNU6-816P	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333
ENSG00000212542	RNA5SP496	4.37166666666667	4.37166666666667	4.37166666666667	4.37166666666667	4.37166666666667	4.37166666666667
ENSG00000212569	Y_RNA	98	98	98	98	98	98
ENSG00000212939	RP1-29C18.10	3721.0675	3721.0675	3721.0675	3721.0675	3721.0675	3721.0675
ENSG00000213279	RP1-29C18.9	2204.61110206625	2204.61110206625	2204.61110206625	2196.324	2208.013	2209.52
ENSG00000213683	AC002056.3	587.077	587.077	587.077	587.077	587.077	587.077
ENSG00000213707	HMGB1P10	390.124	393.394	391.064	380.327	392.035	393.524
ENSG00000213727	LA16c-60G3.7	1004.0675	1004.0675	1004.0675	1004.0675	1004.0675	1004.0675
ENSG00000213752	CTA-268H5.9	314.085833333333	314.085833333333	314.085833333333	314.085833333333	314.085833333333	314.085833333333
ENSG00000213790	OLA1P1	1016.0675	1016.0675	1016.0675	1016.0675	1016.0675	1016.0675
ENSG00000213857	RP11-12M9.4	887.0675	887.0675	887.0675	887.0675	887.0675	887.0675
ENSG00000213888	LINC01521	1770.124	1773.374	1771.05	1760.324	1772.013	1773.52
ENSG00000213923	CSNK1E	1585.66125274924	1581.85902135804	1713.95616966434	1462.71265242372	1566.93410637159	1637.10009266355
ENSG00000214076	CPSF1P1	3557.124	3560.374	3558.05	3547.324	3559.013	3560.52
ENSG00000214093	RP11-247I13.3	280.847995093431	280.847995093431	280.847995093431	274.327	280.847995093431	287.524
ENSG00000214125	RP3-412A9.15	509.078	509.078	509.078	509.078	509.078	509.078
ENSG00000214161	SDC4P	428.078	428.078	428.078	428.078	428.078	428.078
ENSG00000214491	SEC14L6	3219.124	1221.16126898856	616.064	3209.324	793.309477436042	3222.52
ENSG00000214526	AP000343.1	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667
ENSG00000214727	RPL5P35	645.035	645.035	645.035	645.035	645.035	645.035
ENSG00000215012	C22orf29	6350.124	6546.11706833291	6392.10754834541	6496.62059817984	6352.013	6353.52
ENSG00000215193	PEX26	3673.86113150161	4674.66610699537	3989.18574900959	4902.11798886839	5913.53223933357	4880.127118825
ENSG00000215268	LA16c-60G3.8	2089.013	2089.013	2089.013	2089.013	2089.013	2089.013
ENSG00000215270	LA16c-60H5.7	876.0675	876.0675	876.0675	876.0675	876.0675	876.0675
ENSG00000215333	KRT18P23	1112.013	1112.013	1112.013	1112.013	1112.013	1112.013
ENSG00000215347	SLC25A5P1	725.077	725.077	725.077	725.077	725.077	725.077
ENSG00000215403	LL22NC01-81G9.3	819.076	819.076	819.076	819.076	819.076	819.076
ENSG00000215456	BCRP4	653.077	653.077	653.077	653.077	653.077	653.077
ENSG00000215464	AP000354.2	283.085833333333	283.085833333333	283.085833333333	283.085833333333	283.085833333333	283.085833333333
ENSG00000215478	CES5AP1	127.53	127.53	127.53	127.53	127.53	127.53
ENSG00000215481	BCRP3	428.124	851.374	429.064	689.669054882724	787.667442009374	680.276594373168
ENSG00000215493	XXbac-B562F10.11	1530.0675	1530.0675	1530.0675	1530.0675	1530.0675	1530.0675
ENSG00000215498	FAM230B	329.178862285551	329.178862285551	294.067	144.385	840.093165274441	329.178862285551
ENSG00000215544	BCRP7	371.078	371.078	371.078	371.078	371.078	371.078
ENSG00000215568	GAB4	1358.7115	1358.7115	1358.7115	1358.7115	1358.7115	1358.7115
ENSG00000215771	LRRC37A14P	292.394	292.394	292.394	292.394	292.394	292.394
ENSG00000217261	POM121L4P	1416.0675	1416.0675	1416.0675	1416.0675	1416.0675	1416.0675
ENSG00000217442	SYCE3	276.067	276.067	276.067	276.067	276.067	276.067
ENSG00000218357	LL22NC03-75H12.2	551.580916666667	551.580916666667	551.580916666667	551.580916666667	551.580916666667	551.580916666667
ENSG00000218537	MIF-AS1	1303.124	1302.39777248349	1304.05	1293.324	1305.013	1306.52
ENSG00000219438	FAM19A5	1572.26211617859	1952.36579838882	2067.78003251261	1165.75951853072	1600.43202314169	1073.15624099769
ENSG00000220248	ZNF402P	2917.324	2917.324	2917.324	2917.324	2917.324	2917.324
ENSG00000220702	RP1-32I10.10	433.078	433.078	433.078	433.078	433.078	433.078
ENSG00000220891	LL22NC03-63E9.3	2934.1626792344	2934.1626792344	2934.1626792344	2928.324	2940.013	2934.1626792344
ENSG00000221039	MIR1286	78	78	78	78	78	78
ENSG00000221598	MIR1249	66	66	66	66	66	66
ENSG00000221760	MIR548J	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667
ENSG00000221890	NPTXR	5611.124	5614.374	5612.05	5601.324	5613.013	5614.52
ENSG00000221963	APOL6	9948.124	9951.374	9949.05	9938.324	9950.013	9951.52
ENSG00000222037	IGLC6	147.755666666667	147.755666666667	147.755666666667	147.755666666667	147.755666666667	147.755666666667
ENSG00000222044	RP5-1039K5.16	884.013	884.013	884.013	884.013	884.013	884.013
ENSG00000222352	RN7SKP221	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667
ENSG00000222585	RNA5SP494	12.1135	12.1135	12.1135	12.1135	12.1135	12.1135
ENSG00000222630	RN7SKP131	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667
ENSG00000222698	Y_RNA	95	95	95	95	95	95
ENSG00000222915	RNU6-564P	2.302	2.302	2.302	2.302	2.302	2.302
ENSG00000223056	RN7SKP169	125.516	125.516	125.516	125.516	125.516	125.516
ENSG00000223142	RN7SKP252	156.989	156.989	156.989	156.989	156.989	156.989
ENSG00000223350	IGLV9-49	236.091166666667	236.091166666667	236.091166666667	236.091166666667	236.091166666667	236.091166666667
ENSG00000223461	AC004471.9	409.078	409.078	409.078	409.078	409.078	409.078
ENSG00000223553	SMPD4P1	1935.124	1938.374	1936.05	1925.324	2092.013	1938.52
ENSG00000223679	AP000362.1	95.0286666666667	95.0286666666667	95.0286666666667	95.0286666666667	95.0286666666667	95.0286666666667
ENSG00000223695	RP4-633O19__A.1	337.085	337.085	337.085	337.085	337.085	337.085
ENSG00000223704	LINC01422	5870.124	5873.374	5871.05	5860.324	5872.013	5873.52
ENSG00000223726	CTA-929C8.7	405.078	405.078	405.078	405.078	405.078	405.078
ENSG00000223730	RP1-127B20.4	709.0765	709.0765	709.0765	709.0765	709.0765	709.0765
ENSG00000223831	RP1-56J10.8	87.4925	87.4925	87.4925	87.4925	87.4925	87.4925
ENSG00000223843	EFCAB6-AS1	2483.124	2486.374	2484.83664262661	2484.83664262661	2485.013	2484.83664262661
ENSG00000223875	NBEAP3	1318.60578460977	1318.60578460977	1318.60578460977	1310.324	1322.013	1323.52
ENSG00000223999	LL22NC03-102D1.18	278.088166666667	278.088166666667	278.088166666667	278.088166666667	278.088166666667	278.088166666667
ENSG00000224003	YES1P1	1455.124	1458.374	1456.05	1445.324	1457.013	1458.52
ENSG00000224027	RP1-231P7P.1	404.078	404.078	404.078	404.078	404.078	404.078
ENSG00000224050	RP1-90G24.6	417.078	417.078	417.078	417.078	417.078	417.078
ENSG00000224086	LL22NC03-86G7.1	37679.124	37682.374	37680.05	37669.324	37681.013	37682.52
ENSG00000224124	POM121L10P	1102.324	1102.324	1102.324	1102.324	1102.324	1102.324
ENSG00000224144	ASH2LP1	812.076	812.076	812.076	812.076	812.076	812.076
ENSG00000224192	RP11-259P1.1	362.079333333333	362.079333333333	362.079333333333	362.079333333333	362.079333333333	362.079333333333
ENSG00000224205	AP000351.4	145.920166666667	145.920166666667	145.920166666667	145.920166666667	145.920166666667	145.920166666667
ENSG00000224256	CTA-292E10.7	84.201	84.201	84.201	84.201	84.201	84.201
ENSG00000224271	RP11-191L9.4	469.124	1645.374	576.570687239954	1223.56737938204	1165.78722431286	1288.5492459605
ENSG00000224277	AP000345.2	328.083166666667	328.083166666667	328.083166666667	328.083166666667	328.083166666667	328.083166666667
ENSG00000224279	RP1-199H16.6	28.3366666666667	28.3366666666667	28.3366666666667	28.3366666666667	28.3366666666667	28.3366666666667
ENSG00000224334	AP000357.4	994.013	994.013	994.013	994.013	994.013	994.013
ENSG00000224404	LL22NC03-13G6.2	347.064	347.064	347.064	347.064	347.064	347.064
ENSG00000224435	NF1P6	1466.324	1466.324	1466.324	1466.324	1466.324	1466.324
ENSG00000224465	SOCS2P2	401.078	401.078	401.078	401.078	401.078	401.078
ENSG00000224688	E2F6P2	575.077	575.077	575.077	575.077	575.077	575.077
ENSG00000224715	CITF22-49D8.1	4193.69344478849	4194.374	4193.69344478849	4193.69344478849	4193.013	4193.69344478849
ENSG00000224794	RP3-333H23.8	1605.0675	1605.0675	1605.0675	1605.0675	1605.0675	1605.0675
ENSG00000224806	ARL5AP4	339.084333333333	339.084333333333	339.084333333333	339.084333333333	339.084333333333	339.084333333333
ENSG00000224856	RP4-796I17.5	152.362666666667	152.362666666667	152.362666666667	152.362666666667	152.362666666667	152.362666666667
ENSG00000224883	CTA-250D10.19	342.083333333333	342.083333333333	342.083333333333	342.083333333333	342.083333333333	342.083333333333
ENSG00000224973	LARGE-AS1	894.013	894.013	894.013	894.013	894.013	894.013
ENSG00000225007	AC000067.1	120.425333333333	120.425333333333	120.425333333333	120.425333333333	120.425333333333	120.425333333333
ENSG00000225098	BCRP1	518.078	518.078	518.078	518.078	518.078	518.078
ENSG00000225225	ARL2BPP10	358.079333333333	358.079333333333	358.079333333333	358.079333333333	358.079333333333	358.079333333333
ENSG00000225255	LINC01297	441.327	441.327	441.327	441.327	441.327	441.327
ENSG00000225282	AP000350.6	1593.52	1593.52	1593.52	1593.52	1593.52	1593.52
ENSG00000225293	ABCD1P4	431.078	431.078	431.078	431.078	431.078	431.078
ENSG00000225335	XXbac-B476C20.9	1526.124	897.785337046067	1038.30165783587	1516.324	1528.013	1529.52
ENSG00000225413	AP000345.4	304.085833333333	304.085833333333	304.085833333333	304.085833333333	304.085833333333	304.085833333333
ENSG00000225450	RP3-508I15.14	327.085833333333	327.085833333333	327.085833333333	327.085833333333	327.085833333333	327.085833333333
ENSG00000225465	RFPL1S	5317.36532950428	5733.374	5731.05	5720.324	746.127932957251	5733.52
ENSG00000225480	AC006548.19	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333
ENSG00000225528	RP3-370M22.8	1145.90300483069	1145.90300483069	1145.90300483069	1139.324	1145.90300483069	1152.52
ENSG00000225544	KB-1027C11.4	218.698840519086	222.554	220.281	209.508	218.698840519086	222.727
ENSG00000225557	MTCO3P20	515.078	515.078	515.078	515.078	515.078	515.078
ENSG00000225676	RP3-438O4.4	130.467166666667	130.467166666667	130.467166666667	130.467166666667	130.467166666667	130.467166666667
ENSG00000225720	RP4-742C19.12	282.038583333333	282.038583333333	282.038583333333	282.038583333333	282.038583333333	282.038583333333
ENSG00000225724	LL22NC03-80A10.11	1469.0675	1469.0675	1469.0675	1469.0675	1469.0675	1469.0675
ENSG00000225741	LL22NC03-88E1.17	1089.0675	1089.0675	1089.0675	1089.0675	1089.0675	1089.0675
ENSG00000225774	SIRPAP1	1597.0675	1597.0675	1597.0675	1597.0675	1597.0675	1597.0675
ENSG00000225783	MIAT	6003.90020210746	7342.81159239634	7509.68816491047	9960.324	9921.62248454124	9899.52
ENSG00000225867	RP5-1177I5.3	325.153	325.153	325.153	325.153	325.153	325.153
ENSG00000225929	AC000036.4	1859.69337549554	1860.374	1859.69337549554	1859.69337549554	1859.013	1859.69337549554
ENSG00000225971	CTA-85E5.6	616.077	616.077	616.077	616.077	616.077	616.077
ENSG00000226024	COX5BP7	108.865	108.865	108.865	108.865	108.865	108.865
ENSG00000226085	UQCRFS1P1	647.124	650.388	648.064	637.327	649.035	650.524
ENSG00000226142	RPL35P8	166.355166666667	166.355166666667	166.355166666667	166.355166666667	166.355166666667	166.355166666667
ENSG00000226160	LA16c-17H1.3	88	88	88	88	88	88
ENSG00000226169	RP11-375H17.1	278.088166666667	278.088166666667	278.088166666667	278.088166666667	278.088166666667	278.088166666667
ENSG00000226233	RP1-151B14.9	23.1245	23.1245	23.1245	23.1245	23.1245	23.1245
ENSG00000226287	TMEM191A	379.694158102123	646.191363159308	499.064	471.023243105367	471.023243105367	401.992588369406
ENSG00000226328	NUP50-AS1	1462.38627384448	1906.374	1904.05	1893.324	1905.013	1225.32249514831
ENSG00000226336	MRPS16P3	201.713666666667	201.713666666667	201.713666666667	201.713666666667	201.713666666667	201.713666666667
ENSG00000226420	IGLV3-4	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667	83.3806666666667
ENSG00000226444	ACTR3BP6	1068.0675	1068.0675	1068.0675	1068.0675	1068.0675	1068.0675
ENSG00000226450	CYP2D8P	1315.60575441371	1315.60575441371	1315.60575441371	1307.324	1319.013	1320.52
ENSG00000226471	CTA-292E10.6	343.141	280.626605456985	327.729746739102	331.067343830305	345.043	343.706931597282
ENSG00000226474	LA16c-2F2.5	35.7111666666667	35.7111666666667	35.7111666666667	35.7111666666667	35.7111666666667	35.7111666666667
ENSG00000226477	LL22NC03-84E4.11	93.339	93.339	93.339	93.339	93.339	93.339
ENSG00000226534	KB-1183D5.16	516.078	516.078	516.078	516.078	516.078	516.078
ENSG00000226573	CTA-85E5.7	145.920166666667	145.920166666667	145.920166666667	145.920166666667	145.920166666667	145.920166666667
ENSG00000226595	KB-288A10.19	157.914833333333	157.914833333333	157.914833333333	157.914833333333	157.914833333333	157.914833333333
ENSG00000226738	CTA-384D8.31	24.6593333333333	24.6593333333333	24.6593333333333	24.6593333333333	24.6593333333333	24.6593333333333
ENSG00000226741	CTA-929C8.6	4881.013	4881.013	4881.013	4881.013	4881.013	4881.013
ENSG00000226772	CTA-747E2.10	366.078333333333	366.078333333333	366.078333333333	366.078333333333	366.078333333333	366.078333333333
ENSG00000226872	AC002472.11	391.064	391.064	391.064	391.064	391.064	391.064
ENSG00000226885	E2F6P3	570.077	570.077	570.077	570.077	570.077	570.077
ENSG00000226912	ISCA2P1	275.088333333333	275.088333333333	275.088333333333	275.088333333333	275.088333333333	275.088333333333
ENSG00000226954	RP5-983L19.2	3602.0675	3602.0675	3602.0675	3602.0675	3602.0675	3602.0675
ENSG00000226989	AL049758.2	227.448	227.448	227.448	227.448	227.448	227.448
ENSG00000227009	FUNDC2P4	248.089833333333	248.089833333333	248.089833333333	248.089833333333	248.089833333333	248.089833333333
ENSG00000227117	HORMAD2-AS1	729.124	732.388	730.754177621996	730.754177621996	730.754177621996	730.754177621996
ENSG00000227188	MGAT3-AS1	325.085833333333	325.085833333333	325.085833333333	325.085833333333	325.085833333333	325.085833333333
ENSG00000227201	CNN2P1	747.035	747.035	747.035	747.035	747.035	747.035
ENSG00000227367	SLC9B1P4	1115.0675	1115.0675	1115.0675	1115.0675	1115.0675	1115.0675
ENSG00000227370	RP4-669P10.19	286.524	286.524	286.524	286.524	286.524	286.524
ENSG00000227413	RP5-1042K10.12	183.406666666667	183.406666666667	183.406666666667	183.406666666667	183.406666666667	183.406666666667
ENSG00000227484	XX-C283C717.1	354.800349264202	361.394	354.800349264202	348.327	354.800349264202	354.800349264202
ENSG00000227519	CTA-342B11.1	300.085833333333	300.085833333333	300.085833333333	300.085833333333	300.085833333333	300.085833333333
ENSG00000227710	LL22NC03-30E12.13	174.841	174.841	174.841	174.841	174.841	174.841
ENSG00000227755	AP000344.4	409.808422116969	416.394	409.808422116969	403.327	409.808422116969	409.808422116969
ENSG00000227813	RP1-180M12.1	317.085833333333	317.085833333333	317.085833333333	317.085833333333	317.085833333333	317.085833333333
ENSG00000227838	RP1-213J1P__B.1	636.327	636.327	636.327	636.327	636.327	636.327
ENSG00000227880	RP11-46E17.6	597.077	597.077	597.077	597.077	597.077	597.077
ENSG00000227895	ISX-AS1	51.5561666666667	51.5561666666667	51.5561666666667	51.5561666666667	51.5561666666667	51.5561666666667
ENSG00000228039	KB-1125A3.10	91.6581666666667	91.6581666666667	91.6581666666667	91.6581666666667	91.6581666666667	91.6581666666667
ENSG00000228045	DNAJA1P6	182.4515	182.4515	182.4515	182.4515	182.4515	182.4515
ENSG00000228050	TOP3BP1	1203.90391995375	1203.90391995375	1203.90391995375	1197.324	1203.90391995375	1210.52
ENSG00000228122	MTND1P17	52.9376666666667	52.9376666666667	52.9376666666667	52.9376666666667	52.9376666666667	52.9376666666667
ENSG00000228161	LL22NC03-23C6.15	27.2688333333333	27.2688333333333	27.2688333333333	27.2688333333333	27.2688333333333	27.2688333333333
ENSG00000228194	CTA-415G2.2	101.029	101.029	101.029	101.029	101.029	101.029
ENSG00000228274	RP3-508I15.9	635.693240861599	782.356634623173	710.804412896254	728.171962999574	653.978737062182	674.713870425473
ENSG00000228315	GUSBP11	3345.36135059163	3397.00449730839	3331.36032545432	3313.54659750225	3179.013	3646.52
ENSG00000228587	RP1-41P2.7	428.078	428.078	428.078	428.078	428.078	428.078
ENSG00000228599	RPL7P52	569.077	569.077	569.077	569.077	569.077	569.077
ENSG00000228620	RP3-434P1.6	383.078	383.078	383.078	383.078	383.078	383.078
ENSG00000228622	RP1-302D9.1	264.088333333333	264.088333333333	264.088333333333	264.088333333333	264.088333333333	264.088333333333
ENSG00000228719	RP5-1119A7.14	200.776	200.776	200.776	200.776	200.776	200.776
ENSG00000228807	MRPS18CP6	66.8101666666667	66.8101666666667	66.8101666666667	66.8101666666667	66.8101666666667	66.8101666666667
ENSG00000228839	PIK3IP1-AS1	252.394	252.394	252.394	252.394	252.394	252.394
ENSG00000228923	AP000355.2	309.05	309.05	309.05	309.05	309.05	309.05
ENSG00000229027	HSFY1P1	1106.5675	1106.5675	1106.5675	1106.5675	1106.5675	1106.5675
ENSG00000229088	MTND1P10	661.035	661.035	661.035	661.035	661.035	661.035
ENSG00000229107	ABHD17AP4	736.124	739.388	737.064	738.025828781335	738.035	739.524
ENSG00000229169	RP11-247I13.6	78.5191666666667	78.5191666666667	78.5191666666667	78.5191666666667	78.5191666666667	78.5191666666667
ENSG00000229266	POM121L8P	1108.0675	1108.0675	1108.0675	1108.0675	1108.0675	1108.0675
ENSG00000229275	LL22NC03-121E8.3	495.078	495.078	495.078	495.078	495.078	495.078
ENSG00000229286	LA16c-4G1.4	8.994	8.994	8.994	8.994	8.994	8.994
ENSG00000229409	RP11-494O16.3	27.2688333333333	27.2688333333333	27.2688333333333	27.2688333333333	27.2688333333333	27.2688333333333
ENSG00000229492	AC004019.10	962.446997231536	962.374	962.446997231536	962.446997231536	962.446997231536	962.52
ENSG00000229598	PRDX3P1	590.077	590.077	590.077	590.077	590.077	590.077
ENSG00000229608	GOLGA2P4	604.077	604.077	604.077	604.077	604.077	604.077
ENSG00000229658	PABPC1P9	1441.013	1441.013	1441.013	1441.013	1441.013	1441.013
ENSG00000229673	LL22NC01-116C6.1	19.755	19.755	19.755	19.755	19.755	19.755
ENSG00000229770	CTA-796E4.4	185.569	185.569	185.569	185.569	185.569	185.569
ENSG00000229891	LINC01315	623.062177525669	610.388	557.260731231367	292.327	971.013	972.52
ENSG00000229955	RP1-5O6.4	364.133947119738	364.133947119738	364.133947119738	358.327	370.035	364.133947119738
ENSG00000229971	RP5-1119A7.10	232.091333333333	232.091333333333	232.091333333333	232.091333333333	232.091333333333	232.091333333333
ENSG00000229999	RP5-1042K10.10	401.0815	401.0815	401.0815	401.0815	401.0815	401.0815
ENSG00000230051	CTA-929C8.8	401.394	401.394	401.394	401.394	401.394	401.394
ENSG00000230071	RPL4P6	1131.124	1134.374	1130.86022603848	1121.324	1133.013	1134.52
ENSG00000230107	CTA-126B4.7	401.035	401.035	401.035	401.035	401.035	401.035
ENSG00000230120	RP1-90G24.8	389.078	389.078	389.078	389.078	389.078	389.078
ENSG00000230137	RP4-539M6.18	309.085833333333	309.085833333333	309.085833333333	309.085833333333	309.085833333333	309.085833333333
ENSG00000230149	RP3-508I15.19	350.135999378813	350.135999378813	350.135999378813	344.327	356.043	350.135999378813
ENSG00000230194	AC000081.2	130.837844066615	130.837844066615	130.636	130.837844066615	131.04	130.837844066615
ENSG00000230203	CTB-1048E9.7	634.077	634.077	634.077	634.077	634.077	634.077
ENSG00000230319	AL022476.2	1912.69337894551	1913.374	1912.69337894551	1912.69337894551	1912.013	1912.69337894551
ENSG00000230345	RP13-455A7.1	63.7986666666667	63.7986666666667	63.7986666666667	63.7986666666667	63.7986666666667	63.7986666666667
ENSG00000230471	LA16c-2F2.8	1559.013	1559.013	1559.013	1559.013	1559.013	1559.013
ENSG00000230481	IGKV1OR22-5	182.4515	182.4515	182.4515	182.4515	182.4515	182.4515
ENSG00000230485	AC000077.2	780.076	780.076	780.076	780.076	780.076	780.076
ENSG00000230513	THAP7-AS1	1547.124	1550.374	1091.05	1080.324	1343.9017827682	1550.52
ENSG00000230634	RP5-996D20.3	259.0885	259.0885	259.0885	259.0885	259.0885	259.0885
ENSG00000230637	CTA-246H3.8	490.078	490.078	490.078	490.078	490.078	490.078
ENSG00000230643	LA16c-60G3.5	7.81833333333333	7.81833333333333	7.81833333333333	7.81833333333333	7.81833333333333	7.81833333333333
ENSG00000230701	FBXW4P1	2066.124	2069.374	2067.05	2056.324	2068.013	2069.52
ENSG00000230712	GGTLC4P	491.078	491.078	491.078	491.078	491.078	491.078
ENSG00000230736	RP1-149A16.3	1385.0675	1385.0675	1385.0675	1385.0675	1385.0675	1385.0675
ENSG00000230741	SC22CB-1D7.1	311.085833333333	311.085833333333	311.085833333333	311.085833333333	311.085833333333	311.085833333333
ENSG00000230769	RP3-408N23.4	318.153	321.394	319.067	308.327	320.05	317.363526313284
ENSG00000230821	KB-288A10.17	1480.013	1480.013	1480.013	1480.013	1480.013	1480.013
ENSG00000230866	CTA-342B11.2	83.3895833333333	83.3895833333333	83.3895833333333	83.3895833333333	83.3895833333333	83.3895833333333
ENSG00000230912	RP3-508I15.10	239.061	239.061	239.061	239.061	239.061	239.061
ENSG00000230922	RP4-753M9.1	1460.124	1463.374	1459.86266115758	1450.324	1462.013	1463.52
ENSG00000230947	AP000356.2	192.030666666667	192.030666666667	192.030666666667	192.030666666667	192.030666666667	192.030666666667
ENSG00000231004	CECR9	49.5283333333333	49.5283333333333	49.5283333333333	49.5283333333333	49.5283333333333	49.5283333333333
ENSG00000231010	RP6-109B7.2	1008.0675	1008.0675	1008.0675	1008.0675	1008.0675	1008.0675
ENSG00000231086	TSSK1A	597.779036383846	597.779036383846	597.779036383846	597.779036383846	597.035	598.524
ENSG00000231253	RP1-302D9.2	377.078	377.078	377.078	377.078	377.078	377.078
ENSG00000231261	HMGN2P10	101.029	101.029	101.029	101.029	101.029	101.029
ENSG00000231271	AP000350.8	122.226	122.226	122.226	122.226	122.226	122.226
ENSG00000231369	RP1-40G4P.1	405.078	405.078	405.078	405.078	405.078	405.078
ENSG00000231392	LL22NC03-24A12.8	27.805	27.805	27.805	27.805	27.805	27.805
ENSG00000231405	CTA-992D9.7	300.085833333333	300.085833333333	300.085833333333	300.085833333333	300.085833333333	300.085833333333
ENSG00000231466	CTA-246H3.11	604.785304434281	604.785304434281	608.064	597.327	609.035	604.785304434281
ENSG00000231467	RP5-1170K4.7	291.085833333333	291.085833333333	291.085833333333	291.085833333333	291.085833333333	291.085833333333
ENSG00000231495	RP1-213J1P__B.2	6.65316666666667	6.65316666666667	6.65316666666667	6.65316666666667	6.65316666666667	6.65316666666667
ENSG00000231565	NEK2P2	1167.013	1167.013	1167.013	1167.013	1167.013	1167.013
ENSG00000231576	MTCO2P20	500.078	500.078	500.078	500.078	500.078	500.078
ENSG00000231711	LINC00899	1211.46370880131	3367.21278799642	2959.05061610467	1187.99075735294	2413.013	3988.52
ENSG00000231801	ANP32BP2	372.078	372.078	372.078	372.078	372.078	372.078
ENSG00000231907	GAPDHP37	797.711213146713	798.388	797.711213146713	797.711213146713	797.035	797.711213146713
ENSG00000231933	CTA-125H2.2	662.072759385858	662.072759385858	662.072759385858	662.072759385858	662.072759385858	662.072759385858
ENSG00000231993	EP300-AS1	284.085833333333	284.085833333333	284.085833333333	284.085833333333	284.085833333333	284.085833333333
ENSG00000232050	CTA-125H2.3	18.3701666666667	18.3701666666667	18.3701666666667	18.3701666666667	18.3701666666667	18.3701666666667
ENSG00000232073	RP1-302D9.3	394.078	394.078	394.078	394.078	394.078	394.078
ENSG00000232081	LARGE-IT1	385.078	385.078	385.078	385.078	385.078	385.078
ENSG00000232218	RP1-149A16.16	50.876	50.876	50.876	50.876	50.876	50.876
ENSG00000232254	CSF2RBP1	218.296666666667	218.296666666667	218.296666666667	218.296666666667	218.296666666667	218.296666666667
ENSG00000232305	CLCP1	215.364	215.364	215.364	215.364	215.364	215.364
ENSG00000232346	SC22CB-1E7.1	234.091166666667	234.091166666667	234.091166666667	234.091166666667	234.091166666667	234.091166666667
ENSG00000232350	LL22NC03-102D1.16	20.2215	20.2215	20.2215	20.2215	20.2215	20.2215
ENSG00000232363	RP1-102D24.5	372.078	372.078	372.078	372.078	372.078	372.078
ENSG00000232396	RP1-76B20.11	314.266916666667	314.266916666667	314.266916666667	314.266916666667	314.266916666667	314.266916666667
ENSG00000232464	CTA-125H2.1	299.085833333333	299.085833333333	299.085833333333	299.085833333333	299.085833333333	299.085833333333
ENSG00000232515	LL22NC03-75A1.9	186.285166666667	186.285166666667	186.285166666667	186.285166666667	186.285166666667	186.285166666667
ENSG00000232530	RP1-102K2.6	635.077	635.077	635.077	635.077	635.077	635.077
