tx	gene_id	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENST00000331075	ENSG00000185133	49.37	66.188	43.209	0	2.652	7.721
ENST00000461241	ENSG00000185133	6.63	4.554	1.57	0	0	1.44
ENST00000420017	ENSG00000185133	0	0	0	0	0	0
ENST00000400294	ENSG00000185133	0	0	0	3	0	0
ENST00000405300	ENSG00000185133	0	0	0	0	0	0
ENST00000404390	ENSG00000185133	0	0	0	0	0	0
ENST00000402238	ENSG00000185133	0	0	0	0	0	2.839
ENST00000404453	ENSG00000185133	0	0	0	0	0	0
ENST00000401755	ENSG00000185133	0	2.258	2.405	0	0	0
ENST00000215885	ENSG00000100078	0	1	0	12	9	6
ENST00000397595	ENSG00000214125	0	0	0	0	0	0
ENST00000583386	ENSG00000264141	0	0	0	0	0	0
ENST00000494514	ENSG00000138942	0	0	0	2	0	0
ENST00000326132	ENSG00000138942	43.026	95.093	70.928	113	67.477	93.905
ENST00000471384	ENSG00000138942	18.974	0	5.072	0	26.523	7.095
ENST00000518626	ENSG00000138942	0	0	0	0	0	0
ENST00000426256	ENSG00000138942	0	12.907	0	0	0	0
ENST00000468921	ENSG00000138942	0	0	0	0	0	0
ENST00000266252	ENSG00000138942	0	0	0	0	0	0
ENST00000526089	ENSG00000254835	0	0	0	0	0	0
ENST00000462625	ENSG00000182541	1	0	3.313	6.824	2	2.643
ENST00000406516	ENSG00000182541	0	0	0	0	6.884	0
ENST00000331728	ENSG00000182541	16.092	41.205	25.568	61.406	41.701	59.486
ENST00000362825	ENSG00000199695	0	0	0	0	0	0
ENST00000365149	ENSG00000202019	0	0	0	0	0	0
ENST00000425203	ENSG00000182541	0	3.527	2.402	0	0	0
ENST00000333611	ENSG00000182541	24.235	13.054	14.012	0	0	10.627
ENST00000340552	ENSG00000182541	2.105	8.114	4.422	19.569	0	2.074
ENST00000465937	ENSG00000182541	0	1.735	0	0	2.888	2.123
ENST00000482270	ENSG00000182541	3.569	1.364	1.282	3.202	1.528	1.289
ENST00000467301	ENSG00000182541	0	0	0	0	0	1.757
ENST00000215912	ENSG00000100100	70.696	83.631	95.752	21.865	18.584	25.427
ENST00000480654	ENSG00000100100	14.335	24.489	0	4.596	5.416	0
ENST00000441972	ENSG00000100100	18.969	36.901	8.094	13.539	0	0
ENST00000493034	ENSG00000100100	0	0	18.154	0	0	2.573
ENST00000402249	ENSG00000100100	0	4.979	0	0	0	0
ENST00000443175	ENSG00000100100	0	0	0	0	0	0
ENST00000440456	ENSG00000228839	0	0	0	0	0	0
ENST00000391240	ENSG00000212542	0	0	0	0	0	0
ENST00000266269	ENSG00000100105	10.304	26.902	6.498	15.811	10.737	13.03
ENST00000405309	ENSG00000100105	15.857	0	22.72	36.017	16.966	26.57
ENST00000351933	ENSG00000100105	28.435	26.429	6.565	65.178	48.724	47.198
ENST00000451161	ENSG00000228839	0	1	0	0	0	0
ENST00000494109	ENSG00000100105	0	1.219	0	0	1.041	1.233
ENST00000465287	ENSG00000100105	6.335	0	0	2.623	0	0
ENST00000215919	ENSG00000100105	8.07	14.45	20.216	64.37	32.532	44.969
ENST00000504184	ENSG00000213888	11	13	14	6	9	4
ENST00000614284	ENSG00000213888	0	0	0	0	0	0
ENST00000383888	ENSG00000206615	0	0	0	0	0	0
ENST00000331457	ENSG00000185721	77	101	93	167.297	114.92	142.371
ENST00000416465	ENSG00000185721	0	0	0	0	0	1.629
ENST00000433341	ENSG00000185721	0	0	0	2.422	3.844	0
ENST00000486584	ENSG00000185721	0	0	0	0	0	0
ENST00000469673	ENSG00000185721	0	0	0	7.28	19.236	0
ENST00000548143	ENSG00000185721	0	0	0	0	0	0
ENST00000441289	ENSG00000184708	0	0	0	0	0	0
ENST00000344710	ENSG00000184708	3.867	0	0	0	0	0
ENST00000495101	ENSG00000184708	0	1.749	12.062	7.602	2.194	1.817
ENST00000397525	ENSG00000184708	8.952	0	0	0	0	0
ENST00000330125	ENSG00000184708	74.181	85.895	76.938	41.415	47.344	54.932
ENST00000397523	ENSG00000184708	0	0	0	14.015	0	0
ENST00000445424	ENSG00000184708	0	0	0	0	0	0
ENST00000475437	ENSG00000184708	0	2.149	0	2.202	1.111	0
ENST00000487671	ENSG00000184708	0	6.206	0	0	5.35	0
ENST00000418321	ENSG00000184708	0	0	0	2.765	0	1.251
ENST00000464523	ENSG00000240591	0	0	0	1	1	0
ENST00000483736	ENSG00000240591	0	0	1	0	0	0
ENST00000423097	ENSG00000184708	0	0	0	0	0	0
ENST00000397518	ENSG00000184708	0	0	0	0	0	0
ENST00000397520	ENSG00000184708	0	0	0	0	0	0
ENST00000362378	ENSG00000199248	0	0	0	0	0	0
ENST00000465646	ENSG00000198089	0	0	0	0	0	0
ENST00000540643	ENSG00000198089	18.624	17.814	0	21.169	15.064	0
ENST00000432498	ENSG00000198089	0	0	0	0	0	0
ENST00000443011	ENSG00000198089	0	0	0	0	0	0
ENST00000465437	ENSG00000198089	0	0	0	0	0	0
ENST00000411518	ENSG00000198089	0	0	3.854	0	0	0
ENST00000400289	ENSG00000198089	0	15.086	31.084	0	11.815	23.431
ENST00000444859	ENSG00000198089	0	0	0	0	0	0
ENST00000400288	ENSG00000198089	26.385	0	0	0	0	0
ENST00000382162	ENSG00000198089	9.368	24.838	14.657	47.289	23.677	42.939
ENST00000524296	ENSG00000198089	0	0	0	0	0	0
ENST00000629688	ENSG00000198089	0	0	0	0	0	0
ENST00000444403	ENSG00000233733	0	0	0	0	0	0
ENST00000450787	ENSG00000198089	0	0	0	0	0	0
ENST00000486708	ENSG00000198089	0	0	0	1.445	1.475	0
ENST00000416920	ENSG00000229169	0	0	0	0	0	0
ENST00000445477	ENSG00000214093	0	0	0	1	0	1
ENST00000476010	ENSG00000198089	0	2.013	0	0	0	0
ENST00000484806	ENSG00000198089	0	4.425	0	3.098	0	0
ENST00000452250	ENSG00000198089	15.323	0	6.804	0	0	0
ENST00000478887	ENSG00000198089	3	3.304	1	1	1	2
ENST00000467357	ENSG00000198089	0	1	0	1	1.952	0
ENST00000417682	ENSG00000198089	0	0	0	0	0	0
ENST00000425671	ENSG00000198089	0	0	0	1	0	0
ENST00000488883	ENSG00000198089	1.627	1.366	4	4	1	5.308
ENST00000466991	ENSG00000198089	0	0	0	0	0	0
ENST00000491973	ENSG00000198089	1.172	1.264	3.726	3.333	2.281	1.41
ENST00000463436	ENSG00000198089	2	0	0	1	1	2
ENST00000495107	ENSG00000198089	1.12	4.423	4.313	3.259	5	5.501
ENST00000474741	ENSG00000198089	0	0	0	0	0	0
ENST00000476577	ENSG00000198089	7.835	2.301	8.267	11.963	8.459	16.03
ENST00000464333	ENSG00000198089	0	5.204	11.295	2.444	4.278	4.381
ENST00000357852	ENSG00000198089	6.547	6.962	0	0	0	0
ENST00000382151	ENSG00000241878	0	40.959	0	0	0	0
ENST00000460723	ENSG00000241878	33.099	31.103	50.015	35.603	56.059	23.335
ENST00000437808	ENSG00000241878	97.874	82.631	115.009	71.662	0	0
ENST00000266095	ENSG00000241878	0	0	0	0	0	19.064
ENST00000473770	ENSG00000241878	23.828	32.7	12.287	15.735	0	13.81
ENST00000397500	ENSG00000241878	0	0	0	0	0	25.87
ENST00000435900	ENSG00000241878	0	0	0	0	13.055	0
ENST00000439502	ENSG00000241878	0	0	0	0	0	12.175
ENST00000474017	ENSG00000241878	0	0	0	0	0	0
ENST00000478893	ENSG00000241878	21.199	32.171	28.372	0	0	1.746
ENST00000491342	ENSG00000241878	0	0	0	0	0	0
ENST00000422020	ENSG00000241878	0	0	0	0	4.433	0
ENST00000613748	ENSG00000241878	0	0	0	0	0	0
ENST00000442379	ENSG00000241878	2.562	1.461	4.317	6	4.278	0
ENST00000431201	ENSG00000241878	0	0	0	0	0	0
ENST00000429683	ENSG00000241878	0	0	0	0	0	0
ENST00000486675	ENSG00000241878	2.438	3.848	3	1	1.174	0
ENST00000479851	ENSG00000241878	1	2.127	0	1	0	0
ENST00000330495	ENSG00000183530	0	0	0	0	0	0
ENST00000327423	ENSG00000183530	207.38	259.164	216.151	406	275.867	324
ENST00000432485	ENSG00000183530	0	0	0	0	0	0
ENST00000431684	ENSG00000183530	0	4.836	0	0	0	0
ENST00000492705	ENSG00000183530	0	0	0	0	1.133	0
ENST00000461722	ENSG00000183530	0	0	6.849	0	0	0
ENST00000412743	ENSG00000183530	5.62	0	0	0	0	0
ENST00000535622	ENSG00000100150	26.836	0	0	0	0	0
ENST00000437411	ENSG00000100150	0	0	0	0	1.377	1.663
ENST00000469969	ENSG00000100150	0	2	0	2	1	0
ENST00000456178	ENSG00000100150	0	0	0	0	1.294	0
ENST00000400246	ENSG00000100150	0	0	0	0	0	0
ENST00000400249	ENSG00000100150	0	0	0	50.473	0	0
ENST00000400242	ENSG00000100150	6.305	0	0	14.218	0	4.184
ENST00000382112	ENSG00000100150	0	61.579	0	0	0	0
ENST00000382111	ENSG00000100150	0	0	40.824	0	0	0
ENST00000400248	ENSG00000100150	0	0	17.176	0	28.191	32.017
ENST00000488827	ENSG00000242251	0	0	0	0	0	0
ENST00000458532	ENSG00000100150	1	1	0	2	0	0
ENST00000469974	ENSG00000100150	0	0	0	1.189	1.635	1.417
ENST00000473802	ENSG00000100150	0	0	0	0	0	0
ENST00000429025	ENSG00000236132	0	0	0	0	0	0
ENST00000448753	ENSG00000100150	0	3.248	0	0	0	0
ENST00000433147	ENSG00000100150	7.638	0	0	0	0	12.718
ENST00000462414	ENSG00000100150	0	0	0	0	0	0
ENST00000471914	ENSG00000100150	0	0	0	0	0	0
ENST00000494065	ENSG00000100150	0	0	0	0	1	0
ENST00000490731	ENSG00000100150	3.221	0	0	0	0	0
ENST00000517100	ENSG00000252909	0	0	0	0	0	0
ENST00000494060	ENSG00000100150	0	0	0	0	1.503	0
ENST00000479261	ENSG00000100150	0	3.173	0	1.12	0	0
ENST00000454534	ENSG00000227813	0	0	0	0	0	0
ENST00000497340	ENSG00000100150	0	0	0	0	0	0
ENST00000623735	ENSG00000128254	0	0	1	0	0	0
ENST00000486651	ENSG00000128254	0	1	0	0	0	0
ENST00000484682	ENSG00000128254	0	0	1	1	0	0
ENST00000248975	ENSG00000128245	967.248	1250.056	1138.678	236.541	191.944	286.159
ENST00000443669	ENSG00000128245	6.069	0	1.322	3.052	2.892	3.841
ENST00000397492	ENSG00000128245	0	0	0	0	0	0
ENST00000479649	ENSG00000128245	0	2.694	0	0	0	0
ENST00000471374	ENSG00000128245	48.683	46.426	0	92.406	23.165	0
ENST00000420430	ENSG00000128245	0	48.823	0	0	0	0
ENST00000430449	ENSG00000227519	0	0	0	0	0	0
ENST00000416995	ENSG00000230866	0	0	0	0	0	0
ENST00000436395	ENSG00000230866	0	0	0	0	0	0
ENST00000464862	ENSG00000240647	0	0	0	0	0	0
ENST00000423610	ENSG00000232346	0	0	0	0	0	0
ENST00000266088	ENSG00000100170	0	0	0	0	2	0
ENST00000543737	ENSG00000100170	0	0	0	0	0	0
ENST00000486394	ENSG00000100170	0	0	0	0	0	0
ENST00000477969	ENSG00000100170	0	0	0	0	0	0
ENST00000432373	ENSG00000234479	0	0	0	0	0	0
ENST00000423412	ENSG00000237439	0	0	0	0	0	0
ENST00000448124	ENSG00000234479	0	0	0	0	0	0
ENST00000416196	ENSG00000232707	0	0	0	0	0	0
ENST00000436294	ENSG00000239674	0	0	0	0	0	0
ENST00000382097	ENSG00000205856	0	2	0	0	0	0
ENST00000467813	ENSG00000205856	0	0	0	0	0	0
ENST00000490640	ENSG00000205856	0	0	0	0	0	0
ENST00000426354	ENSG00000230120	0	0	0	0	0	0
ENST00000618747	ENSG00000275656	0	0	0	0	0	0
ENST00000248980	ENSG00000128253	0	0	0	0	0	0
ENST00000248983	ENSG00000128253	0	0	0	0	0	0
ENST00000626996	ENSG00000128253	7	0	0	0	0	0
ENST00000400237	ENSG00000128253	0	0	3.038	0	0	0
ENST00000489846	ENSG00000128253	0	1	0	0	0	0
ENST00000628378	ENSG00000128253	0	0	5.962	0	0	0
ENST00000623133	ENSG00000279219	0	0	0	0	0	0
ENST00000523725	ENSG00000254127	0	0	0	0	0	0
ENST00000434942	ENSG00000242082	3	10.56	4.686	1	2	0
ENST00000266086	ENSG00000100191	2	1	1	8	3	3
ENST00000397477	ENSG00000214076	40	40.44	41.314	6	5	10
ENST00000452181	ENSG00000224050	0	0	0	0	0	0
ENST00000608926	ENSG00000273325	0	1	0	0	0	0
ENST00000446543	ENSG00000234626	0	0	0	0	0	0
ENST00000397468	ENSG00000128276	0	0	0	0	0	0
ENST00000605398	ENSG00000271093	0	0	0	0	0	0
ENST00000249007	ENSG00000128276	0	0	0	0	0	0
ENST00000382084	ENSG00000205853	2	0	0	0	1	1.345
ENST00000400234	ENSG00000205853	0	3	0	0	0	0
ENST00000621921	ENSG00000205853	0	0	1	0	0	1.655
ENST00000461833	ENSG00000205853	0	0	0	0	0	0
ENST00000382086	ENSG00000205853	0	0	0	0	0	0
ENST00000617561	ENSG00000274617	0	0	0	0	0	0
ENST00000577714	ENSG00000205853	0	0	0	0	0	0
ENST00000617624	ENSG00000274170	0	0	0	0	0	0
ENST00000420171	ENSG00000230736	0	0	0	0	0	0
ENST00000430579	ENSG00000243519	0	0	0	0	0	0
ENST00000444848	ENSG00000241954	0	0	0	0	0	0
ENST00000453679	ENSG00000232218	0	0	0	0	0	0
ENST00000216038	ENSG00000100220	100.75	131.465	115.563	314.354	165.372	231.371
ENST00000498434	ENSG00000100220	2.25	1.275	0	1.183	0	1.266
ENST00000476619	ENSG00000100220	0	3.443	0	0	0	0
ENST00000485373	ENSG00000100220	0	0	0	0	0	0
ENST00000487704	ENSG00000100220	0	4.817	2.203	7.257	3.63	0
ENST00000463455	ENSG00000100220	0	0	1.234	3.207	2.998	1.363
ENST00000300399	ENSG00000184459	0	0	0	0	0	0
ENST00000534972	ENSG00000184459	0	0	0	0	0	0
ENST00000397452	ENSG00000184459	0	0	0	0	0	0
ENST00000397450	ENSG00000184459	0	0	0	0	0	0
ENST00000266087	ENSG00000100225	81.543	52.847	58.628	52.285	32.39	99.224
ENST00000420700	ENSG00000100225	2.213	0	0	0	0	0
ENST00000425028	ENSG00000100225	0	0	0	0	11.377	4.502
ENST00000492535	ENSG00000100225	34.827	30.847	37.06	65.566	33.616	39.075
ENST00000452138	ENSG00000100225	0	0	0	31.996	29.851	23.021
ENST00000397426	ENSG00000100225	26.514	79.495	87.04	258.652	249.423	185.225
ENST00000444207	ENSG00000100225	1.903	1.811	2.272	3.103	1.343	2.953
ENST00000465418	ENSG00000100225	0	0	0	1.398	0	0
ENST00000484607	ENSG00000100225	6	3	2	4	0	0
ENST00000358763	ENSG00000185666	60	90.703	62.176	4.767	5	4.81
ENST00000483062	ENSG00000185666	0	2.701	0	0	0	0
ENST00000467095	ENSG00000185666	0	0	0	0	0	0
ENST00000332840	ENSG00000185666	0	0	0	0	0	0
ENST00000461446	ENSG00000185666	0	0	0	0	1	0
ENST00000459990	ENSG00000185666	0	0	0	0	0	0
ENST00000468922	ENSG00000185666	0	0	0	0	0	0
ENST00000619146	ENSG00000185666	0	0	0	0	0	0
ENST00000428201	ENSG00000236054	0	0	0	0	1	1
ENST00000462268	ENSG00000185666	0	0	0	0	0	0
ENST00000516081	ENSG00000251890	0	0	0	0	0	0
ENST00000444982	ENSG00000229673	0	0	0	0	0	0
ENST00000266085	ENSG00000100234	188	252	234	785	479	589
ENST00000467824	ENSG00000185666	2	3	0	0	0	0
ENST00000472027	ENSG00000185666	0	0	0	1	0	0
ENST00000441821	ENSG00000185666	0	3.596	2.911	0	0	3.19
ENST00000412575	ENSG00000185666	0	0	6.913	3.233	0	0
ENST00000446798	ENSG00000228194	0	0	0	0	0	0
ENST00000447396	ENSG00000228622	0	0	0	0	0	0
ENST00000452505	ENSG00000231253	0	0	0	0	0	0
ENST00000421145	ENSG00000233632	0	0	0	0	0	0
ENST00000608642	ENSG00000133424	3.291	2.219	3.304	6.512	4.132	2.159
ENST00000434741	ENSG00000232073	0	0	0	0	0	0
ENST00000610186	ENSG00000133424	0	0	0	0	0	0
ENST00000421232	ENSG00000133424	0	0	0	0	0	0
ENST00000609799	ENSG00000133424	0	0	0	0	0	0
ENST00000354992	ENSG00000133424	6.54	25.773	34.307	0	11.068	0
ENST00000397394	ENSG00000133424	155.17	171.008	152.17	67.88	30.051	72.113
ENST00000402320	ENSG00000133424	0	0	0	0	0	0
ENST00000453924	ENSG00000230741	0	0	0	0	0	0
ENST00000421768	ENSG00000133424	0	0	0	0	0	0
ENST00000580680	ENSG00000266012	0	0	0	0	0	0
ENST00000476315	ENSG00000133424	0	0	0	1	0	0
ENST00000430220	ENSG00000133424	0	0	0	0	0	0
ENST00000413114	ENSG00000133424	0	0	0	0	0	0
ENST00000462606	ENSG00000133424	0	0	0	0	0	0
ENST00000494763	ENSG00000133424	0	0	2.22	0	0	0
ENST00000434071	ENSG00000133424	0	0	0	0	0	0
ENST00000432776	ENSG00000133424	0	0	0	1.608	1.75	2.727
ENST00000423375	ENSG00000133424	0	0	0	0	0	0
ENST00000517198	ENSG00000253007	0	0	0	1	0	0
ENST00000630737	ENSG00000281295	0	0	0	0	0	0
ENST00000445391	ENSG00000232081	0	0	0	0	0	0
ENST00000453336	ENSG00000224973	0	0	0	0	0	0
ENST00000424291	ENSG00000224973	0	0	0	0	1	0
ENST00000438159	ENSG00000224973	0	0	0	0	0	0
ENST00000448275	ENSG00000224973	0	0	0	0	0	0
ENST00000450974	ENSG00000224973	0	0	0	0	0	0
ENST00000445892	ENSG00000224973	0	0	0	0	0	0
ENST00000416275	ENSG00000224973	0	0	0	0	0	0
ENST00000610170	ENSG00000273082	0	0	0	0	0	0
ENST00000412218	ENSG00000236052	0	0	0	0	0	0
ENST00000450365	ENSG00000224404	0	0	2	0	0	0
ENST00000457251	ENSG00000235485	0	0	0	0	0	0
ENST00000624442	ENSG00000280356	0	0	0	2	2	2
ENST00000423712	ENSG00000234891	0	1	0	0	0	0
ENST00000440858	ENSG00000237316	0	0	0	0	0	0
ENST00000427881	ENSG00000227895	0	0	0	0	0	0
ENST00000404699	ENSG00000175329	0	0	0	0	0	1
ENST00000308700	ENSG00000175329	0	0	0	1	3	0
ENST00000423311	ENSG00000233080	0	0	0	2	2	1
ENST00000610215	ENSG00000273068	0	0	0	0	0	0
ENST00000623959	ENSG00000279184	0	0	0	1	8	0
ENST00000414048	ENSG00000238153	0	0	0	0	0	0
ENST00000458450	ENSG00000243453	0	0	0	1	0	1
ENST00000459160	ENSG00000238584	0	0	0	0	0	0
ENST00000420166	ENSG00000100281	0	9.537	0	10.638	0	0
ENST00000418170	ENSG00000100281	0	0	0	65.566	0	33.58
ENST00000466438	ENSG00000100281	0	0	0	4	3	0
ENST00000455359	ENSG00000100281	0	0	0	0	10.246	10.685
ENST00000216106	ENSG00000100281	27.442	32.463	43.431	27.657	72.396	47.568
ENST00000498325	ENSG00000100281	1.558	0	0	2.14	6.083	0
ENST00000464480	ENSG00000100281	0	0	0	0	0	0
ENST00000498212	ENSG00000100281	0	0	1.569	0	1.274	1.167
ENST00000609073	ENSG00000273176	0	0	1	0	0	0
ENST00000608749	ENSG00000100284	0	0	0	0	0	0
ENST00000447733	ENSG00000100284	0	0	0	0	48.333	0
ENST00000608674	ENSG00000100284	0	0	0	0	0	0
ENST00000456128	ENSG00000100284	0	0	0	0	0	4.155
ENST00000411850	ENSG00000100284	0	9.604	0	0	0	0
ENST00000425375	ENSG00000100284	0	0	0	0	0	0
ENST00000449058	ENSG00000100284	81.979	96.571	90.627	66.894	0	36.672
ENST00000404284	ENSG00000100284	0	0	0	0	0	0
ENST00000465529	ENSG00000100284	0	0	0	0	0	0
ENST00000382034	ENSG00000100284	0	0	0	5.441	0	0
ENST00000487670	ENSG00000100284	0	0	0	1.395	0	0
ENST00000439512	ENSG00000100284	0	2.737	0	0	0	0
ENST00000424387	ENSG00000100284	0	0	0	0	0	20.819
ENST00000395736	ENSG00000100284	1.737	0	0	0	0	0
ENST00000449508	ENSG00000100284	0	0	0	0	0	0
ENST00000443206	ENSG00000100284	0	0	0	0	0	0
ENST00000497448	ENSG00000100284	0	0	1.054	0	0	0
ENST00000491987	ENSG00000100284	0	0	0	1.271	1.667	0
ENST00000579518	ENSG00000266320	0	0	0	0	0	0
ENST00000620069	ENSG00000274280	0	0	0	0	0	0
ENST00000492723	ENSG00000100284	6.284	3.089	1.319	0	0	1.355
ENST00000632196	ENSG00000282602	0	0	0	1	0	0
ENST00000631502	ENSG00000282041	0	0	0	0	0	0
ENST00000412893	ENSG00000100292	0	0	0	0	0	0
ENST00000216117	ENSG00000100292	11.384	18	12	81	51	76.236
ENST00000481190	ENSG00000100292	0	0	0	0	0	0
ENST00000494998	ENSG00000100292	1.616	0	0	0	0	3.764
ENST00000216122	ENSG00000100297	4.693	21.021	14.767	167.345	119.112	118.749
ENST00000451351	ENSG00000100297	0	0	0	0	0	0
ENST00000382011	ENSG00000100297	12.075	0	16.787	184.512	87.565	196.48
ENST00000417343	ENSG00000100297	0	0	0	2	2	3
ENST00000416905	ENSG00000100297	0	0	0	30.241	0	19.24
ENST00000444778	ENSG00000100297	4.248	1.956	0	26.556	0	0
ENST00000464908	ENSG00000100297	0	0	0	0	0	0
ENST00000493076	ENSG00000100297	3.984	6.023	2.446	82.834	61.324	70.113
ENST00000493569	ENSG00000100297	0	0	0	0	0	0
ENST00000465557	ENSG00000100297	0	0	0	13.511	0	6.418
ENST00000417397	ENSG00000233388	0	0	0	3	0	3
ENST00000610000	ENSG00000273044	0	0	0	0	0	0
ENST00000216127	ENSG00000100302	52	77	57	13	12	15
ENST00000401702	ENSG00000198125	0	0	0	9	0	0
ENST00000397326	ENSG00000198125	0	0	0	0	0	0
ENST00000397328	ENSG00000198125	0	0	0	0	0	5.928
ENST00000359787	ENSG00000198125	0	0	0	0	6	0
ENST00000406324	ENSG00000198125	0	0	0	0	1	0
ENST00000443033	ENSG00000198125	0	0	0	0	0	0
ENST00000442617	ENSG00000198125	0	1	0	0	0	0
ENST00000451685	ENSG00000198125	0	0	0	0	0	0
ENST00000447607	ENSG00000198125	0	0	0	0	0	0
ENST00000419229	ENSG00000198125	0	0	0	0	0	2.072
ENST00000472240	ENSG00000268818	0	0	0	0	0	0
ENST00000409652	ENSG00000221963	63	54	56	328	188	250
ENST00000417782	ENSG00000228587	0	0	0	0	0	0
ENST00000415961	ENSG00000226336	0	0	0	0	0	0
ENST00000249044	ENSG00000128313	0	0	0	0	0	0
ENST00000405409	ENSG00000100320	509.554	592.018	564.251	402.487	303.161	334.368
ENST00000414461	ENSG00000100320	0	0	23.712	0	0	0
ENST00000449924	ENSG00000100320	0	8.443	0	0	0	0
ENST00000262829	ENSG00000100320	0	0	0	0	0	0
ENST00000397303	ENSG00000100320	0	0	0	0	0	0
ENST00000359369	ENSG00000100320	0	26.553	6.662	11.214	0	2.922
ENST00000463509	ENSG00000100320	22.243	27.919	25.882	11.583	8.349	9.305
ENST00000416721	ENSG00000100320	16.006	0	20.369	33.443	0	30.181
ENST00000495377	ENSG00000100320	0	0	0	0	0	0
ENST00000438146	ENSG00000100320	15.588	24.007	9.519	21.499	19.122	14.421
ENST00000473487	ENSG00000100320	0	0	0	0	16.368	0
ENST00000408983	ENSG00000100320	16.656	12.156	15.757	0	0	0
ENST00000491982	ENSG00000100320	19.953	18.905	11.848	16.189	0	4.802
ENST00000397305	ENSG00000100320	0	0	0	1.584	0	0
ENST00000436210	ENSG00000237406	3	3	0	4	3	3
ENST00000625157	ENSG00000279652	0	0	0	1	1	0
ENST00000623420	ENSG00000279927	0	0	0	0	0	0
ENST00000624264	ENSG00000279217	0	0	0	0	3	0
ENST00000623490	ENSG00000279714	0	0	0	0	0	0
ENST00000624395	ENSG00000279805	1	1	2	1	0	0
ENST00000349314	ENSG00000128284	6	0	8.652	0	0	0
ENST00000432700	ENSG00000128284	0	0	0	19.365	0	0
ENST00000422426	ENSG00000128284	0	0	0	0	0	0
ENST00000397289	ENSG00000128284	0	0	0	0	0	0
ENST00000397293	ENSG00000128284	0	2	0	0	21.452	15
ENST00000361710	ENSG00000128284	0	0	0	0	1.548	0
ENST00000397287	ENSG00000128284	0	0	0	0	0	0
ENST00000424878	ENSG00000128284	0	0	0	8.635	0	0
ENST00000487355	ENSG00000128284	0	0	0	0	0	0
ENST00000487423	ENSG00000128284	0	0	1.348	0	0	0
ENST00000426939	ENSG00000128284	0	0	0	0	0	0
ENST00000534251	ENSG00000128284	0	0	0	0	0	0
ENST00000531195	ENSG00000128284	0	0	0	1	0	0
ENST00000487783	ENSG00000128284	0	0	0	0	0	0
ENST00000525184	ENSG00000128284	0	0	0	0	0	0
ENST00000485453	ENSG00000128284	0	0	0	0	0	2
ENST00000530895	ENSG00000128284	0	0	0	0	0	0
ENST00000472303	ENSG00000128284	0	0	0	0	0	0
ENST00000531095	ENSG00000128284	0	0	0	1	0	0
ENST00000528740	ENSG00000128284	0	0	0	0	0	0
ENST00000533061	ENSG00000128284	0	0	0	1	1	0
ENST00000425366	ENSG00000233764	0	0	0	0	0	0
ENST00000437339	ENSG00000231576	0	0	0	0	0	0
ENST00000414147	ENSG00000237948	0	0	0	0	1	0
ENST00000454926	ENSG00000225557	0	0	0	0	0	0
ENST00000439552	ENSG00000237129	0	0	0	0	0	0
ENST00000426108	ENSG00000229088	0	0	0	0	1	0
ENST00000613247	ENSG00000100336	10	0	7	7	4	3
ENST00000352371	ENSG00000100336	0	0	0	0	0	0
ENST00000616056	ENSG00000100336	0	0	0	0	0	0
ENST00000332987	ENSG00000100336	0	5	0	0	0	0
ENST00000449084	ENSG00000100336	0	0	0	0	0	0
ENST00000493203	ENSG00000100336	0	0	0	2	0	0
ENST00000457630	ENSG00000100336	0	0	0	0	0	0
ENST00000419360	ENSG00000100336	0	0	0	0	0	0
ENST00000397275	ENSG00000100336	0	0	0	0	0	0
ENST00000328429	ENSG00000100336	0	0	0	0	0	0
ENST00000436763	ENSG00000100336	0	0	0	0	0	0
ENST00000480236	ENSG00000100336	0	0	0	0	0	0
ENST00000358502	ENSG00000128335	72.765	121.328	86.357	98.748	93.206	75.603
ENST00000249066	ENSG00000128335	0	0	9.172	0	0	0
ENST00000451256	ENSG00000128335	22.766	0	22.305	19.252	0	17.397
ENST00000529194	ENSG00000128335	2.47	11.672	0	0	1.794	0
ENST00000454728	ENSG00000128335	0	0	2.166	0	0	0
ENST00000476579	ENSG00000128335	0	3.415	2	8	0	0
ENST00000489186	ENSG00000128335	0	0	0	0	0	0
ENST00000473549	ENSG00000128335	0	3.585	0	0	6	0
ENST00000484830	ENSG00000128335	2	0	0	0	0	6
ENST00000397278	ENSG00000100342	0	3.94	6	59.493	51.151	34.511
ENST00000422706	ENSG00000100342	0	0	0	0	5.501	0
ENST00000426053	ENSG00000100342	2.495	0	0	0	0	0
ENST00000319136	ENSG00000100342	0	0	0	0	4.348	0
ENST00000422471	ENSG00000100342	0	0	0	0	0	0
ENST00000475519	ENSG00000100342	0	0	0	0	0	0
ENST00000438034	ENSG00000100342	0	0	0	0	0	0
ENST00000439680	ENSG00000100342	0	0	0	0	0	0
ENST00000427990	ENSG00000100342	1.505	0	0	0	0	0
ENST00000397279	ENSG00000100342	0	5.06	0	20.507	0	35.489
ENST00000433768	ENSG00000100342	0	0	0	0	0	0
ENST00000431184	ENSG00000100342	0	0	0	0	0	0
ENST00000216181	ENSG00000100345	413.093	473.492	455	2565.83	1537.063	2030.697
ENST00000475726	ENSG00000100345	0	0	0	0	0	0
ENST00000486218	ENSG00000100345	0	0	0	0	0	0
ENST00000622122	ENSG00000278420	0	0	0	0	0	0
ENST00000459960	ENSG00000100345	1.37	0	0	6.612	1.296	0
