task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
447	0f/953984	20442	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:07:22.862	35.9s	35s	153.3%	2.8 GB	34.7 GB	503.1 MB	1.1 MB
453	0b/432943	1617	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:12:10.464	1m 11s	1m 10s	205.9%	2.9 GB	34.8 GB	564.4 MB	1.2 MB
450	82/c248c6	22000	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:07:58.781	29.2s	28s	168.4%	3 GB	34.6 GB	427.9 MB	1.1 MB
463	d4/b10159	13151	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:04:42.805	26.4s	25s	187.9%	2.9 GB	34.7 GB	763.3 MB	1.1 MB
459	44/ec1a08	19089	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:06:55.930	26.9s	26s	185.6%	2.8 GB	34.7 GB	586.7 MB	1.1 MB
465	d7/5ea520	13813	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:16:50.609	9.8s	8s	244.7%	1.5 GB	34.6 GB	161.6 MB	1.1 MB
461	e0/0e8c99	7602	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:03:12.059	33.7s	31s	176.7%	3 GB	34.7 GB	370.4 MB	1.1 MB
452	64/6d5d2e	29480	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:10:30.393	31.3s	29s	174.5%	2.9 GB	34.7 GB	533 MB	1.1 MB
457	ed/20971c	24867	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:08:59.564	28.2s	26s	187.4%	2.9 GB	34.7 GB	532.4 MB	1.1 MB
456	1a/d06931	27928	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:10:02.122	28.3s	27s	176.3%	2.9 GB	34.7 GB	448.2 MB	1.1 MB
464	82/44d1c1	6566	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:14:19.615	25.5s	24s	185.2%	2.7 GB	34.7 GB	388.8 MB	1.1 MB
445	0b/9dd05f	17502	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:06:14.980	40.9s	40s	151.4%	2.7 GB	34.7 GB	398.2 MB	1.1 MB
451	68/2d1bdd	14532	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:05:09.245	29.5s	29s	175.5%	2.9 GB	34.8 GB	528.2 MB	1.1 MB
455	e3/ed69ba	32613	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:11:40.431	30s	28s	183.8%	3.1 GB	34.7 GB	661 MB	1.1 MB
462	06/1f691a	22789	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:19:33.672	25.7s	24s	175.8%	2.5 GB	34.7 GB	390 MB	1.1 MB
454	db/05ae23	10266	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:03:45.762	30.1s	29s	172.5%	3.5 GB	34.7 GB	487 MB	1.1 MB
458	05/38ac2c	1395	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:02:35.448	36.6s	35s	193.1%	3 GB	34.7 GB	618 MB	1.1 MB
488	7a/26de7f	11917	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:58:54.699	30.3s	23s	185.0%	1.1 GB	8 GB	482.1 MB	1 MB
492	18/533ddd	10540	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:54.195	29.8s	25s	184.3%	493 MB	8 GB	686.5 MB	1019.8 KB
498	2a/f319fc	27340	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:25.391	29.4s	24s	186.9%	1.3 GB	8 GB	736.1 MB	1.1 MB
497	bb/826082	11003	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:58:51.714	32s	24s	197.4%	1.5 GB	8.1 GB	779.1 MB	1.2 MB
502	b5/ba0497	10377	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:53.665	28.2s	23s	181.2%	766.1 MB	8 GB	510.7 MB	1 MB
491	60/9b1f28	10491	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:54.041	29.4s	24s	181.5%	564 MB	8 GB	470.4 MB	1.1 MB
496	71/aeddd8	21906	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:08.869	44s	23s	199.7%	1.3 GB	8 GB	816.2 MB	1.3 MB
494	e6/20724d	10653	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:54.641	30.2s	24s	194.6%	702.7 MB	8 GB	646.3 MB	1.1 MB
495	6b/d2aab3	27181	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:25.129	38.6s	33s	175.6%	1.1 GB	8 GB	720.4 MB	10.1 MB
499	ea/5e0cf4	25127	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 12:00:18.334	19.7s	15s	229.3%	794.1 MB	8 GB	415.2 MB	1 MB
500	ea/90acb9	27505	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:25.752	29.3s	24s	185.6%	1.6 GB	8 GB	1 GB	1.1 MB
505	04/ad8b1c	27121	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:24.974	29.7s	25s	199.6%	1.2 GB	8 GB	723.1 MB	1.2 MB
506	30/47a33d	4474	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 12:00:38.020	19.3s	17s	242.8%	959.5 MB	8 GB	624.6 MB	1 MB
460	b2/8a7578	11782	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:04:15.910	26.9s	26s	185.9%	2.4 GB	34.7 GB	329.5 MB	1.1 MB
446	ea/0424f8	10764	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:15:45.748	38.4s	37s	149.3%	2.9 GB	34.7 GB	333.2 MB	1.1 MB
449	88/9db456	26421	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:09:27.738	34.4s	33s	170.2%	3.5 GB	34.7 GB	543.9 MB	1.1 MB
489	e4/0c3510	27010	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:24.613	29s	22s	172.5%	894.2 MB	8 GB	466.1 MB	990.5 KB
501	87/dce0f4	25309	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 12:00:18.945	26s	20s	204.8%	972.3 MB	8 GB	617.3 MB	994.8 KB
504	b9/e5d82f	26754	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 12:00:23.466	30.6s	25s	183.6%	1.2 GB	8 GB	616.7 MB	1003 KB
503	37/fd645a	26241	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 12:00:21.885	27.4s	23s	189.5%	1.1 GB	8.1 GB	579.5 MB	942.9 KB
490	f2/321723	12104	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:58:55.151	28.7s	23s	180.0%	1.2 GB	8 GB	680.2 MB	1 MB
487	18/43668c	26821	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:23.731	30.3s	24s	185.6%	851 MB	8 GB	566.4 MB	1.1 MB
493	c7/c903e8	26629	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 11:59:22.953	30.2s	23s	195.8%	988.2 MB	8 GB	618 MB	1.1 MB
437	b4/470096	1843	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:57.656	1m 16s	1m 6s	148.2%	1.6 GB	8.1 GB	580.1 MB	1.5 MB
507	b6/ed4d66	10855	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep3)	CACHED	0	2025-07-22 12:00:48.674	22.4s	17s	206.9%	432.1 MB	8 GB	209.8 MB	846.5 KB
438	b1/fd91a5	14830	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:24.777	26.8s	22s	213.6%	929.4 MB	8.1 GB	477.6 MB	914.1 KB
413	c8/f252ce	31650	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:51.850	32.1s	22s	198.6%	1 GB	8 GB	397.4 MB	1.1 MB
510	50/eb3e1e	13577	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (UHRRep3)	CACHED	0	2025-07-22 12:01:51.682	25.1s	20s	115.6%	1.1 GB	1.2 GB	7.4 GB	11.3 MB
513	e4/7febc2	27962	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (UHRRep3)	CACHED	0	2025-07-22 12:02:17.610	1.7s	0ms	67.1%	15.1 MB	20.2 MB	11.4 MB	5.6 KB
436	0f/fb422d	1772	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:57.278	28.6s	23s	189.7%	759.4 MB	7.9 GB	410.1 MB	1.1 MB
508	b1/a4982d	24343	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (HBRRep2)	CACHED	0	2025-07-22 12:20:00.428	7s	5s	302.9%	403.8 MB	8 GB	96.9 MB	855.9 KB
470	41/a32c2c	17565	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:29.699	28.5s	25s	181.3%	906.8 MB	8 GB	288.8 MB	1.2 MB
484	bf/9bfdd2	16539	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:19.336	1m 4s	59s	164.6%	1.3 GB	8.1 GB	565.3 MB	1.5 MB
515	dc/0fc827	30042	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (UHRRep3)	CACHED	0	2025-07-22 12:02:23.327	16.7s	14s	102.2%	258.6 MB	331.7 MB	5.9 GB	347.1 KB
516	c1/5a1ad1	30061	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (UHRRep3)	CACHED	0	2025-07-22 12:02:23.338	52.1s	50s	99.6%	2 GB	2 GB	3.6 GB	26.3 MB
472	59/242b40	17781	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:30.191	29.1s	25s	184.3%	1 GB	8 GB	403.2 MB	1020.5 KB
439	28/f96610	2015	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:58.189	28.3s	23s	200.3%	975.4 MB	8 GB	481.5 MB	1.2 MB
468	11/5138e0	17192	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:54:23.531	28.2s	23s	204.6%	1.6 GB	8 GB	611.7 MB	1.2 MB
477	df/df83ae	16797	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:19.494	29.6s	24s	195.4%	803 MB	8 GB	349.3 MB	1 MB
471	e4/01fb19	17353	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:54:23.957	24.3s	21s	197.9%	967 MB	8 GB	369.2 MB	1 MB
466	dd/599776	19239	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:54:26.925	26.9s	24s	202.8%	1.3 GB	8.1 GB	632.7 MB	1.1 MB
478	bc/04f179	948	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:54:51.782	27.7s	22s	172.7%	862.6 MB	8 GB	344.2 MB	889.9 KB
473	6a/e9b1a3	18287	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:54:25.777	27.7s	24s	200.0%	987.2 MB	8.1 GB	463.4 MB	1.3 MB
479	c9/471d00	15502	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:15.998	27.3s	20s	219.4%	1.1 GB	8 GB	495 MB	1 MB
467	0f/1277df	1652	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:57.096	27.1s	23s	185.9%	659.8 MB	8 GB	295.5 MB	1.1 MB
481	0f/05239c	2013	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:54:53.513	27.5s	23s	193.1%	800.1 MB	8 GB	569.2 MB	994.7 KB
474	ed/17511b	17884	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:30.380	28.4s	24s	196.3%	990.1 MB	8 GB	541.2 MB	965.3 KB
469	f0/377d02	2337	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:59.142	26.6s	23s	192.0%	729.1 MB	8 GB	456.7 MB	943 KB
483	ac/315d29	7091	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:00.828	25s	22s	200.0%	898 MB	8.1 GB	414.1 MB	1.1 MB
475	7c/5e189b	31575	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep2)	CACHED	0	2025-07-22 11:53:51.598	27.3s	18s	177.0%	532.8 MB	8 GB	163.5 MB	735.5 KB
476	af/cec040	2339	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:49.274	27s	22s	207.8%	956.8 MB	8 GB	395.9 MB	1.1 MB
557	c2/2524e1	2651	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (UHRRep2)	CACHED	0	2025-07-22 11:56:42.692	13.7s	11s	262.1%	524 MB	8 GB	110.1 MB	1.5 MB
480	ed/df4484	20177	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:24.377	26.8s	24s	191.3%	622.2 MB	8 GB	332.5 MB	931.3 KB
482	be/971faf	18771	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:55:22.075	30s	25s	191.6%	1.1 GB	8 GB	395.5 MB	1.1 MB
533	c7/75ba78	12673	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:49:33.377	27.6s	26s	192.6%	2.6 GB	34.6 GB	342.1 MB	1.1 MB
530	87/441a91	27539	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:43:08.548	29.5s	28s	183.3%	2.5 GB	34.7 GB	370.7 MB	1.1 MB
535	80/c7c8e0	2870	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:46:07.072	26.8s	26s	185.6%	2.5 GB	34.7 GB	412 MB	1.1 MB
525	3b/ae0d18	5627	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:47:04.966	30.1s	29s	176.3%	2.9 GB	34.7 GB	411.9 MB	1.1 MB
531	68/9e9ad7	32639	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:45:27.261	29.3s	28s	192.6%	2.9 GB	34.7 GB	620.1 MB	1.1 MB
517	11/37c196	4639	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:38:59.753	47.7s	46s	149.5%	2.6 GB	34.7 GB	394.3 MB	1.1 MB
519	33/3eecd9	12353	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:40:24.672	39.2s	37s	153.3%	2.4 GB	34.7 GB	335.3 MB	1.1 MB
522	59/981c54	28968	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:43:38.020	34.5s	33s	165.6%	2.8 GB	34.7 GB	323.4 MB	1.1 MB
527	67/bc04c8	26102	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:42:37.581	31s	29s	174.9%	2.9 GB	34.7 GB	484.9 MB	1.1 MB
523	c9/991530	4189	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:46:33.888	31.1s	30s	171.2%	2.8 GB	34.6 GB	438.5 MB	1.1 MB
524	53/87d83d	7005	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:47:35.028	31.2s	30s	175.6%	2.7 GB	34.7 GB	397.3 MB	1.1 MB
534	16/e268d5	14087	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:41:03.857	29s	28s	169.4%	2.7 GB	34.7 GB	378.4 MB	1.1 MB
540	27/13858f	26011	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (HBRRep2)	CACHED	0	2025-07-22 12:20:08.396	18.8s	17.4s	269.7%	708.3 MB	22.3 GB	265.9 MB	21.1 MB
520	24/505da0	10876	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:39:47.451	37.2s	35s	154.2%	2.7 GB	34.6 GB	339.6 MB	1.1 MB
526	47/bdf823	30467	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:44:12.541	1m 15s	1m 13s	208.9%	3.2 GB	34.7 GB	638.8 MB	1.2 MB
529	f8/d18efe	11296	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:49:03.110	30.3s	29s	179.5%	2.9 GB	34.7 GB	466.4 MB	1.1 MB
521	6c/a06e71	21271	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:41:32.844	33.1s	31s	162.7%	2.8 GB	34.7 GB	484.2 MB	1.1 MB
532	46/9e214f	8383	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:48:06.263	29.4s	29s	176.0%	2.5 GB	34.7 GB	453.6 MB	1.1 MB
537	ae/9fcc42	14271	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:50:00.994	26.5s	25s	187.6%	2.9 GB	34.6 GB	394.1 MB	1.1 MB
528	81/ac2417	24675	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:42:05.938	31.6s	30s	183.6%	3.2 GB	34.9 GB	483 MB	1.1 MB
565	a0/b32f32	10670	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (UHRRep2)	CACHED	0	2025-07-22 11:57:54.576	30.8s	26s	199.9%	1.3 GB	8 GB	820 MB	991.2 KB
486	78/ebe1f6	2086	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (UHRRep1)	CACHED	0	2025-07-22 11:54:53.828	28.2s	24s	193.0%	1 GB	8.1 GB	487.1 MB	932.1 KB
536	42/3680a9	9776	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (UHRRep3)	CACHED	0	2025-07-22 12:48:35.669	27.4s	26s	208.5%	3.8 GB	34.7 GB	465.3 MB	1.1 MB
